Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
3599;54;no-
3600;56;no-
3601;50;no-
3602;53;no-
3603;0;si-
3604;50;no-
3605;0;si-
3606;57;no-
3607;49;no-
3608;53;no-
3609;53;no-
3610;54;no-
3611;52;no-
3612;56;no-
3613;56;no-
3614;54;no-
3615;57;no-
3616;0;si-
3617;48;no-
3618;46;no-
3619;0;si-
3620;0;si-
3621;0;si-
3622;0;si-
3623;62;no-
3624;67;no-
3625;64;no-
3626;61;no-
3627;66;no-
3628;60;no-
3629;54;no-
3630;0;si-
3631;54;no-
3632;48;no-
3633;50;no-
3634;44;no-
3635;57;no-
3636;54;no-
3637;57;no-
3638;0;si-
3639;47;no-
3640;0;si-
3641;75;no-
3642;0;si-
3643;59;no-
3644;0;si-
3645;0;si-
3646;53;no-
3647;55;no-
3648;52;no-
3649;53;no-
3650;0;si-
3651;54;no-
3652;55;no-
3653;0;si-
3654;57;no-
3655;57;no-
3656;49;no-
3657;0;si-
3658;53;no-
3659;58;no-
3660;48;no-
3661;46;no-
3662;37;no-
3663;37;no-
3664;0;si-
3665;0;si-
3666;48;no-
3667;41;no-
3668;0;si-
3669;39;no-
3670;0;si-
3671;36;no-
3672;42;no-
3673;0;si-
3674;66;no-
3675;0;si-
3676;50;no-
3677;42;no-
3678;0;si-
3679;37;no-
3680;0;si-
3681;0;si-
3682;39;no-
3683;0;si-
3684;35;no-
3685;35;no-
3686;41;no-
3687;35;no-
3688;0;si-
3689;0;si-
3690;0;si-
3691;36;no-
3692;47;no-
3693;0;si-
3694;44;no-
3695;38;no-
3696;0;si-
3697;42;no-
3698;0;si-
3699;36;no-
3700;35;no-
3701;43;no-
3702;44;no-
3703;40;no-
3704;47;no-
3705;48;no-
3706;0;si-
3707;0;si-
3708;43;no-
3709;0;si-
3710;53;no-
3711;51;no-
3712;0;si-
3713;52;no-
3714;49;no-
3715;0;si-
3716;0;si-
3717;45;no-
3718;43;no-
3719;35;no-
3720;39;no-
3721;0;si-
3722;37;no-
3723;41;no-
3724;0;si-
3725;37;no-
3726;48;no-
3727;51;no-
3728;48;no-
3729;49;no-
3730;46;no-
3731;1;si-
3732;0;si-
3733;46;no-
3734;37;no-
3735;41;no-
3736;53;no-
3737;0;si-
3738;45;no-
3739;0;si-
3740;0;si-
3741;43;no-
3742;45;no-
3743;46;no-
3744;55;no-
3745;0;si-
3746;49;no-
3747;41;no-
3748;41;no-
3749;41;no-
3750;44;no-
3751;36;no-
3752;47;no-
3753;47;no-
3754;51;no-
3755;42;no-
3756;49;no-
3757;54;no-
3758;0;si-
3759;53;no-
3760;0;si-
3761;52;no-
3762;0;si-
3763;46;no-
3764;0;si-
3765;0;si-
3766;37;no-
3767;45;no-
3768;0;si-
3769;47;no-
3770;65;no-
3771;0;si-
3772;0;si-
3773;51;no-
3774;52;no-
3775;0;si-
3776;50;no-
3777;0;si-
3778;49;no-
3779;51;no-
3780;0;si-
3781;50;no-
3782;38;no-
3783;0;si-
3784;41;no-
3785;39;no-
3786;0;si-
3787;41;no-
3788;36;no-
3789;37;no-
3790;0;si-
3791;0;si-
3792;44;no-
3793;47;no-
3794;52;no-
3795;47;no-
3796;0;si-
3797;46;no-
3798;46;no-
3799;59;no-
3800;0;si-
3801;0;si-
3802;58;no-
3803;48;no-
3804;49;no-
3805;0;si-
3806;46;no-
3807;0;si-
3808;0;si-
3809;1;si-
3810;45;no-
3811;39;no-
3812;39;no-
3813;36;no-
3814;39;no-
3815;35;no-
3816;36;no-
3817;34;no-
3818;42;no-
3819;44;no-
3820;34;no-
3821;35;no-
3822;38;no-
3823;36;no-
3824;38;no-
3825;1;si-
3826;0;si-
3827;35;no-
3828;34;no-
3829;0;si-
3830;35;no-
3831;39;no-
3832;0;si-
3833;35;no-
3834;0;si-
3835;42;no-
3836;43;no-
3837;0;si-
3838;0;si-
3839;0;si-
3840;43;no-
3841;36;no-
3842;35;no-
3843;34;no-
3844;35;no-
3845;40;no-
3846;0;si-
3847;41;no-
3848;48;no-
3849;0;si-
3850;56;no-
3851;48;no-
3852;0;si-
3853;47;no-
3854;49;no-
3855;49;no-
3856;48;no-
3857;46;no-
3858;0;si-
3859;0;si-
3860;0;si-
3861;45;no-
3862;42;no-
3863;0;si-
3864;40;no-
3865;34;no-
3866;44;no-
3867;0;si-
3868;0;si-
3869;0;si-
3870;0;si-
3871;39;no-
3872;0;si-
3873;0;si-
3874;0;si-
3875;38;no-
3876;49;no-
3877;0;si-
3878;0;si-
3879;40;no-
3880;39;no-
3881;40;no-
3882;38;no-
3883;36;no-
3884;39;no-
3885;39;no-
3886;35;no-
3887;0;si-
3888;38;no-
3889;39;no-
3890;0;si-
3891;0;si-
3892;0;si-
3893;0;si-
3894;35;no-
3895;0;si-
3896;0;si-
3897;0;si-
3898;34;no-
3899;37;no-
3900;0;si-
3901;35;no-
3902;0;si-
3903;47;no-
3904;40;no-
3905;0;si-
3906;35;no-
3907;38;no-
3908;34;no-
3909;34;no-
3910;39;no-
3911;38;no-
3912;0;si-
3913;37;no-
3914;41;no-
3915;34;no-
3916;44;no-
3917;35;no-
3918;39;no-
3919;38;no-
3920;0;si-
3921;0;si-
3922;41;no-
3923;0;si-
3924;40;no-
3925;41;no-
3926;0;si-
3927;39;no-
3928;0;si-
3929;34;no-
3930;36;no-
3931;0;si-
3932;34;no-
3933;41;no-
3934;0;si-
3935;43;no-
3936;43;no-
3937;36;no-
3938;42;no-
3939;0;si-
3940;41;no-
3941;38;no-
3942;43;no-
3943;0;si-
3944;37;no-
3945;42;no-
3946;39;no-
3947;0;si-
3948;34;no-
3949;0;si-
3950;0;si-
3951;39;no-
3952;38;no-
3953;49;no-
3954;44;no-
3955;39;no-
3956;38;no-
3957;38;no-
3958;34;no-
3959;39;no-
3960;0;si-
3961;34;no-
3962;34;no-
3963;37;no-
3964;0;si-
3965;0;si-
3966;38;no-
3967;34;no-
3968;40;no-
3969;42;no-
3970;44;no-
3971;0;si-
3972;0;si-
3973;40;no-
3974;36;no-
3975;39;no-
3976;0;si-
3977;0;si-
3978;41;no-
3979;41;no-
3980;40;no-
3981;40;no-
3982;34;no-
3983;34;no-
3984;37;no-
3985;39;no-
3986;39;no-
3987;41;no-
3988;45;no-
3989;40;no-
3990;0;si-
3991;38;no-
3992;0;si-
3993;41;no-
3994;42;no-
3995;35;no-
3996;41;no-
3997;41;no-
3998;43;no-
3999;41;no-
4000;40;no-
4001;0;si-
4002;0;si-
4003;0;si-
4004;42;no-
4005;0;si-
4006;0;si-
4007;44;no-
4008;49;no-
4009;0;si-
4010;49;no-
4011;0;si-
4012;54;no-
4013;49;no-
4014;0;si-
4015;50;no-
4016;49;no-
4017;0;si-
4018;44;no-
4019;46;no-
4020;0;si-
4021;45;no-
4022;0;si-
4023;0;si-
4024;0;si-
4025;0;si-
4026;46;no-
4027;41;no-
4028;40;no-
4029;0;si-
4030;40;no-
4031;36;no-
4032;41;no-
4033;0;si-
4034;37;no-
4035;0;si-
4036;36;no-
4037;41;no-
4038;41;no-
4039;0;si-
4040;40;no-
4041;37;no-
4042;0;si-
4043;39;no-
4044;38;no-
4045;41;no-
4046;0;si-
4047;38;no-
4048;38;no-
4049;38;no-
4050;0;si-
4051;48;no-
4052;0;si-
4053;0;si-
4054;50;no-
4055;41;no-
4056;51;no-
4057;1;si-
4058;42;no-
4059;42;no-
4060;42;no-
4061;0;si-
4062;36;no-
4063;33;no-
4064;34;no-
4065;0;si-
4066;38;no-
4067;0;si-
4068;40;no-
4069;42;no-
4070;40;no-
4071;41;no-
4072;0;si-
4073;38;no-
4074;0;si-
4075;37;no-
4076;33;no-
4077;0;si-
4078;33;no-
4079;0;si-
4080;42;no-
4081;0;si-
4082;40;no-
4083;0;si-
4084;45;no-
4085;0;si-
4086;46;no-
4087;44;no-
4088;46;no-
4089;46;no-
4090;41;no-
4091;48;no-
4092;44;no-
4093;0;si-
4094;46;no-
4095;41;no-
4096;36;no-
4097;0;si-
4098;34;no-
4099;34;no-
4100;40;no-
4101;0;si-
4102;37;no-
4103;33;no-
4104;34;no-
4105;33;no-
4106;41;no-
4107;34;no-
4108;0;si-
4109;0;si-
4110;0;si-
4111;38;no-
4112;33;no-
4113;33;no-
4114;34;no-
4115;36;no-
4116;40;no-
4117;0;si-
4118;37;no-
4119;42;no-
4120;41;no-
4121;40;no-
4122;43;no-
4123;0;si-
4124;0;si-
4125;0;si-
4126;37;no-
4127;43;no-
4128;42;no-
4129;0;si-
4130;43;no-
4131;45;no-
4132;47;no-
4133;0;si-
4134;0;si-
4135;0;si-
4136;39;no-
4137;34;no-
4138;37;no-
4139;35;no-
4140;33;no-
4141;38;no-
4142;0;si-
4143;37;no-
4144;38;no-
4145;34;no-
4146;0;si-
4147;33;no-
4148;33;no-
4149;33;no-
4150;0;si-
4151;0;si-
4152;0;si-
4153;33;no-
4154;0;si-
4155;0;si-
4156;35;no-
4157;39;no-
4158;1;si-
4159;0;si-
4160;34;no-
4161;32;no-
4162;0;si-
4163;32;no-
4164;0;si-
4165;0;si-
4166;0;si-
4167;0;si-
4168;33;no-
4169;37;no-
4170;39;no-
4171;33;no-
4172;33;no-
4173;0;si-
4174;37;no-
4175;0;si-
4176;37;no-
4177;40;no-
4178;42;no-
4179;35;no-
4180;0;si-
4181;32;no-
4182;41;no-
4183;38;no-
4184;33;no-
4185;36;no-
4186;0;si-
4187;0;si-
4188;33;no-
4189;0;si-
4190;0;si-
4191;36;no-
4192;37;no-
4193;37;no-
4194;39;no-
4195;39;no-
4196;40;no-
4197;0;si-
4198;35;no-
4199;36;no-
4200;38;no-
4201;41;no-
4202;42;no-
4203;0;si-
4204;0;si-
4205;0;si-
4206;44;no-
4207;44;no-
4208;0;si-
4209;39;no-
4210;42;no-
4211;0;si-
4212;37;no-
4213;0;si-
4214;40;no-
4215;40;no-
4216;45;no-
4217;39;no-
4218;0;si-
4219;0;si-
4220;34;no-
4221;0;si-
4222;36;no-
4223;32;no-
4224;33;no-
4225;0;si-
4226;39;no-
4227;39;no-
4228;34;no-
4229;0;si-
4230;34;no-
4231;37;no-
4232;34;no-
4233;32;no-
4234;0;si-
4235;36;no-
4236;33;no-
4237;32;no-
4238;32;no-
4239;38;no-
4240;0;si-
4241;38;no-
4242;0;si-
4243;40;no-
4244;0;si-
4245;43;no-
4246;35;no-
4247;0;si-
4248;0;si-
4249;42;no-
4250;0;si-
4251;42;no-
4252;36;no-
4253;0;si-
4254;0;si-
4255;0;si-
4256;0;si-
4257;0;si-
4258;38;no-
4259;36;no-
4260;41;no-
4261;54;no-
4262;47;no-
4263;42;no-
4264;32;no-
4265;0;si-
4266;36;no-
4267;0;si-
4268;32;no-
4269;32;no-
4270;32;no-
4271;36;no-
4272;0;si-
4273;32;no-
4274;0;si-
4275;0;si-
4276;35;no-
4277;37;no-
4278;0;si-
4279;32;no-
4280;33;no-
4281;39;no-
4282;0;si-
4283;0;si-
4284;35;no-
4285;33;no-
4286;38;no-
4287;37;no-
4288;0;si-
4289;0;si-
4290;0;si-
4291;38;no-
4292;39;no-
4293;1;si-
4294;40;no-
4295;41;no-
4296;0;si-
4297;42;no-
4298;43;no-
4299;41;no-
4300;43;no-
4301;0;si-
4302;40;no-
4303;46;no-
4304;38;no-
4305;0;si-
4306;33;no-
4307;0;si-
4308;35;no-
4309;32;no-
4310;32;no-
4311;0;si-
4312;32;no-
4313;0;si-
4314;0;si-
4315;0;si-
4316;0;si-
4317;33;no-
4318;0;si-
4319;0;si-
4320;35;no-
4321;32;no-
4322;32;no-
4323;0;si-
4324;37;no-
4325;36;no-
4326;32;no-
4327;40;no-
4328;37;no-
4329;38;no-
4330;0;si-
4331;0;si-
4332;0;si-
4333;43;no-
4334;32;no-
4335;33;no-
4336;0;si-
4337;32;no-
4338;36;no-
4339;34;no-
4340;36;no-
4341;38;no-
4342;34;no-
4343;0;si-
4344;47;no-
4345;45;no-
4346;40;no-
4347;0;si-
4348;0;si-
4349;39;no-
4350;0;si-
4351;32;no-
4352;0;si-
4353;0;si-
4354;0;si-
4355;0;si-
4356;32;no-
4357;35;no-
4358;32;no-
4359;0;si-
4360;0;si-
4361;32;no-
4362;33;no-
4363;38;no-
4364;36;no-
4365;37;no-
4366;32;no-
4367;0;si-
4368;0;si-
4369;0;si-
4370;0;si-
4371;32;no-
4372;0;si-
4373;35;no-
4374;0;si-
4375;0;si-
4376;32;no-
4377;35;no-
4378;0;si-
4379;33;no-
4380;38;no-
4381;0;si-
4382;38;no-
4383;36;no-
4384;36;no-
4385;32;no-
4386;33;no-
4387;36;no-
4388;35;no-
4389;0;si-
4390;35;no-
4391;44;no-
4392;0;si-
4393;46;no-
4394;42;no-
4395;0;si-
4396;34;no-
4397;33;no-
4398;32;no-
4399;31;no-
4400;1;si-
4401;0;si-
4402;0;si-
4403;0;si-
4404;31;no-
4405;31;no-
4406;0;si-
4407;0;si-
4408;35;no-
4409;0;si-
4410;0;si-
4411;0;si-
4412;0;si-
4413;31;no-
4414;31;no-
4415;32;no-
4416;35;no-
4417;0;si-
4418;0;si-
4419;0;si-
4420;36;no-
4421;37;no-
4422;40;no-
4423;34;no-
4424;31;no-
4425;38;no-
4426;39;no-
4427;40;no-
4428;41;no-
4429;0;si-
4430;36;no-
4431;0;si-
4432;0;si-
4433;44;no-
4434;46;no-
4435;49;no-
4436;0;si-
4437;44;no-
4438;45;no-
4439;0;si-
4440;41;no-
4441;0;si-
4442;39;no-
4443;40;no-
4444;31;no-
4445;35;no-
4446;33;no-
4447;0;si-
4448;31;no-
4449;0;si-
4450;32;no-
4451;35;no-
4452;38;no-
4453;36;no-
4454;37;no-
4455;35;no-
4456;32;no-
4457;35;no-
4458;35;no-
4459;34;no-
4460;32;no-
4461;0;si-
4462;31;no-
4463;0;si-
4464;37;no-
4465;32;no-
4466;34;no-
4467;0;si-
4468;0;si-
4469;31;no-
4470;36;no-
4471;34;no-
4472;32;no-
4473;39;no-
4474;38;no-
4475;44;no-
4476;50;no-
4477;43;no-
4478;37;no-
4479;0;si-
4480;35;no-
4481;31;no-
4482;0;si-
4483;36;no-
4484;0;si-
4485;39;no-
4486;33;no-
4487;0;si-
4488;36;no-
4489;33;no-
4490;31;no-
4491;31;no-
4492;0;si-
4493;31;no-
4494;0;si-
4495;0;si-
4496;31;no-
4497;0;si-
4498;31;no-
4499;0;si-
4500;0;si-
4501;34;no-
4502;32;no-
4503;31;no-
4504;37;no-
4505;31;no-
4506;0;si-
4507;32;no-
4508;37;no-
4509;0;si-
4510;0;si-
4511;39;no-
4512;0;si-
4513;0;si-
4514;41;no-
4515;43;no-
4516;0;si-
4517;46;no-
4518;0;si-
4519;44;no-
4520;44;no-
4521;0;si-
4522;43;no-
4523;38;no-
4524;37;no-
4525;32;no-
4526;31;no-
4527;31;no-
4528;32;no-
4529;36;no-
4530;0;si-
4531;0;si-
4532;31;no-
4533;34;no-
4534;32;no-
4535;35;no-
4536;0;si-
4537;35;no-
4538;0;si-
4539;31;no-
4540;31;no-
4541;31;no-
4542;34;no-
4543;0;si-
4544;0;si-
4545;30;no-
4546;0;si-
4547;0;si-
4548;32;no-
4549;0;si-
4550;32;no-
4551;0;si-
4552;33;no-
4553;0;si-
4554;0;si-
4555;38;no-
4556;0;si-
4557;42;no-
4558;0;si-
4559;0;si-
4560;45;no-
4561;44;no-
4562;44;no-
4563;45;no-
4564;43;no-
4565;42;no-
4566;40;no-
4567;41;no-
4568;36;no-
4569;31;no-
4570;31;no-
4571;35;no-
4572;31;no-
4573;34;no-
4574;33;no-
4575;32;no-
4576;31;no-
4577;0;si-
4578;32;no-
4579;34;no-
4580;31;no-
4581;34;no-
4582;35;no-
4583;31;no-
4584;30;no-
4585;35;no-
4586;0;si-
4587;33;no-
4588;39;no-
4589;0;si-
4590;0;si-
4591;0;si-
4592;39;no-
4593;40;no-
4594;46;no-
4595;46;no-
4596;43;no-
4597;42;no-
4598;0;si-
4599;47;no-
4600;40;no-
4601;0;si-
4602;0;si-
4603;40;no-
4604;30;no-
4605;0;si-
4606;37;no-
4607;34;no-
4608;32;no-
4609;0;si-
4610;30;no-
4611;0;si-
4612;0;si-
4613;35;no-
4614;31;no-
4615;0;si-
4616;0;si-
4617;30;no-
4618;31;no-
4619;31;no-
4620;31;no-
4621;30;no-
4622;31;no-
4623;0;si-
4624;31;no-
4625;0;si-
4626;0;si-
4627;31;no-
4628;34;no-
4629;34;no-
4630;33;no-
4631;1;si-
4632;34;no-
4633;41;no-
4634;44;no-
4635;44;no-
4636;0;si-
4637;43;no-
4638;46;no-
4639;0;si-
4640;0;si-
4641;48;no-
4642;0;si-
4643;0;si-
4644;41;no-
4645;0;si-
4646;39;no-
4647;47;no-
4648;41;no-
4649;37;no-
4650;35;no-
4651;31;no-
4652;30;no-
4653;0;si-
4654;0;si-
4655;34;no-
4656;35;no-
4657;36;no-
4658;30;no-
4659;0;si-
4660;34;no-
4661;34;no-
4662;33;no-
4663;30;no-
4664;34;no-
4665;30;no-
4666;34;no-
4667;30;no-
4668;0;si-
4669;0;si-
4670;0;si-
4671;30;no-
4672;0;si-
4673;0;si-
4674;38;no-
4675;43;no-
4676;42;no-
4677;41;no-
4678;38;no-
4679;0;si-
4680;43;no-
4681;35;no-
4682;33;no-
4683;35;no-
4684;35;no-
4685;35;no-
4686;30;no-
4687;0;si-
4688;32;no-
4689;31;no-
4690;30;no-
4691;34;no-
4692;30;no-
4693;0;si-
4694;30;no-
4695;29;no-
4696;33;no-
4697;37;no-
4698;34;no-
4699;35;no-
4700;35;no-
4701;34;no-
4702;34;no-
4703;38;no-
4704;37;no-
4705;42;no-
4706;0;si-
4707;43;no-
4708;44;no-
4709;42;no-
4710;43;no-
4711;41;no-
4712;33;no-
4713;0;si-
4714;31;no-
4715;0;si-
4716;37;no-
4717;0;si-
4718;30;no-
4719;34;no-
4720;34;no-
4721;30;no-
4722;0;si-
4723;30;no-
4724;31;no-
4725;0;si-
4726;29;no-
4727;30;no-
4728;34;no-
4729;30;no-
4730;29;no-
4731;31;no-
4732;34;no-
4733;30;no-
4734;0;si-
4735;30;no-
4736;33;no-
4737;30;no-
4738;30;no-
4739;31;no-
4740;31;no-
4741;0;si-
4742;0;si-
4743;36;no-
4744;0;si-
4745;0;si-
4746;41;no-
4747;42;no-
4748;41;no-
4749;50;no-
4750;39;no-
4751;41;no-
4752;42;no-
4753;46;no-
4754;41;no-
4755;38;no-
4756;0;si-
4757;47;no-
4758;39;no-
4759;0;si-
4760;37;no-
4761;33;no-
4762;30;no-
4763;29;no-
4764;29;no-
4765;34;no-
4766;0;si-
4767;0;si-
4768;30;no-
4769;29;no-
4770;0;si-
4771;0;si-
4772;30;no-
4773;34;no-
4774;31;no-
4775;33;no-
4776;29;no-
4777;0;si-
4778;30;no-
4779;29;no-
4780;29;no-
4781;29;no-
4782;29;no-
4783;31;no-
4784;35;no-
4785;0;si-
4786;0;si-
4787;41;no-
4788;41;no-
4789;43;no-
4790;41;no-
4791;0;si-
4792;0;si-
4793;41;no-
4794;0;si-
4795;0;si-
4796;0;si-
4797;44;no-
4798;42;no-
4799;47;no-
4800;0;si-
4801;0;si-
4802;37;no-
4803;32;no-
4804;0;si-
4805;0;si-
4806;29;no-
4807;29;no-
4808;34;no-
4809;29;no-
4810;0;si-
4811;29;no-
4812;30;no-
4813;33;no-
4814;32;no-
4815;29;no-
4816;33;no-
4817;30;no-
4818;29;no-
4819;29;no-
4820;30;no-
4821;29;no-
4822;0;si-
4823;33;no-
4824;0;si-
4825;29;no-
4826;32;no-
4827;34;no-
4828;37;no-
4829;37;no-
4830;37;no-
4831;0;si-
4832;0;si-
4833;38;no-
4834;41;no-
4835;39;no-
4836;36;no-
4837;31;no-
4838;0;si-
4839;36;no-
4840;34;no-
4841;30;no-
4842;30;no-
4843;29;no-
4844;0;si-
4845;29;no-
4846;0;si-
4847;29;no-
4848;28;no-
4849;33;no-
4850;28;no-
4851;0;si-
4852;34;no-
4853;32;no-
4854;32;no-
4855;33;no-
4856;0;si-
4857;30;no-
4858;29;no-
4859;29;no-
4860;29;no-
4861;0;si-
4862;29;no-
4863;0;si-
4864;28;no-
4865;30;no-
4866;31;no-
4867;31;no-
4868;0;si-
4869;39;no-
4870;37;no-
4871;0;si-
4872;39;no-
4873;36;no-
4874;37;no-
4875;34;no-
4876;38;no-
4877;37;no-
4878;40;no-
4879;37;no-
4880;0;si-
4881;0;si-
4882;0;si-
4883;38;no-
4884;34;no-
4885;29;no-
4886;0;si-
4887;33;no-
4888;30;no-
4889;33;no-
4890;29;no-
4891;0;si-
4892;0;si-
4893;0;si-
4894;29;no-
4895;29;no-
4896;0;si-
4897;33;no-
4898;33;no-
4899;30;no-
4900;33;no-
4901;32;no-
4902;0;si-
4903;0;si-
4904;0;si-
4905;0;si-
4906;29;no-
4907;30;no-
4908;29;no-
4909;32;no-
4910;30;no-
4911;34;no-
4912;0;si-
4913;0;si-
4914;36;no-
4915;42;no-
4916;39;no-
4917;39;no-
4918;0;si-
4919;35;no-
4920;35;no-
4921;38;no-
4922;0;si-
4923;30;no-
4924;30;no-
4925;29;no-
4926;34;no-
4927;35;no-
4928;0;si-
4929;35;no-
4930;34;no-
4931;34;no-
4932;37;no-
4933;29;no-
4934;29;no-
4935;33;no-
4936;28;no-
4937;28;no-
4938;29;no-
4939;29;no-
4940;28;no-
4941;33;no-
4942;29;no-
4943;29;no-
4944;29;no-
4945;0;si-
4946;0;si-
4947;30;no-
4948;32;no-
4949;0;si-
4950;33;no-
4951;38;no-
4952;0;si-
4953;38;no-
4954;0;si-
4955;0;si-
4956;34;no-
4957;0;si-
4958;30;no-
4959;0;si-
4960;40;no-
4961;47;no-
4962;0;si-
4963;39;no-
4964;38;no-
4965;36;no-
4966;0;si-
4967;0;si-
4968;33;no-
4969;33;no-
4970;29;no-
4971;31;no-
4972;34;no-
4973;36;no-
4974;29;no-
4975;32;no-
4976;0;si-
4977;0;si-
4978;34;no-
4979;0;si-
4980;29;no-
4981;29;no-
4982;0;si-
4983;29;no-
4984;33;no-
4985;31;no-
4986;33;no-
4987;0;si-
4988;29;no-
4989;34;no-
4990;29;no-
4991;0;si-
4992;28;no-
4993;29;no-
4994;29;no-
4995;0;si-
4996;32;no-
4997;32;no-
4998;28;no-
4999;34;no-
5000;0;si-
5001;35;no-
5002;31;no-
5003;28;no-
5004;28;no-
5005;32;no-
5006;0;si-
5007;30;no-
5008;29;no-
5009;0;si-
5010;29;no-
5011;0;si-
5012;35;no-
5013;33;no-
5014;0;si-
5015;33;no-
5016;29;no-
5017;28;no-
5018;0;si-
5019;32;no-
5020;33;no-
5021;0;si-
5022;28;no-
5023;0;si-
5024;29;no-
5025;0;si-
5026;0;si-
5027;0;si-
5028;32;no-
5029;27;no-
5030;0;si-
5031;31;no-
5032;30;no-
5033;28;no-
5034;1;si-
5035;0;si-
5036;0;si-
5037;28;no-
5038;0;si-
5039;28;no-
5040;30;no-
5041;29;no-
5042;31;no-
5043;28;no-
5044;27;no-
5045;32;no-
5046;28;no-
5047;28;no-
5048;0;si-
5049;31;no-
5050;31;no-
5051;30;no-
5052;0;si-
5053;29;no-
5054;30;no-
5055;0;si-
5056;30;no-
5057;0;si-
5058;33;no-
5059;33;no-
5060;34;no-
5061;0;si-
5062;0;si-
5063;0;si-
5064;36;no-
5065;31;no-
5066;29;no-
5067;0;si-
5068;0;si-
5069;29;no-
5070;30;no-
5071;28;no-
5072;0;si-
5073;28;no-
5074;28;no-
5075;32;no-
5076;28;no-
5077;0;si-
5078;28;no-
5079;0;si-
5080;0;si-
5081;0;si-
5082;32;no-
5083;32;no-
5084;28;no-
5085;28;no-
5086;31;no-
5087;0;si-
5088;0;si-
5089;32;no-
5090;28;no-
5091;27;no-
5092;27;no-
5093;28;no-
5094;1;si-
5095;0;si-
5096;35;no-
5097;33;no-
5098;38;no-
5099;0;si-
5100;35;no-
5101;0;si-
5102;38;no-
5103;39;no-
5104;0;si-
5105;0;si-
5106;0;si-
5107;37;no-
5108;36;no-
5109;37;no-
5110;36;no-
5111;39;no-
5112;0;si-
5113;0;si-
5114;37;no-
5115;0;si-
5116;0;si-
5117;32;no-
5118;28;no-
5119;32;no-
5120;30;no-
5121;0;si-
5122;28;no-
5123;31;no-
5124;0;si-
5125;31;no-
5126;0;si-
5127;0;si-
5128;28;no-
5129;28;no-
5130;31;no-
5131;27;no-
5132;32;no-
5133;30;no-
5134;28;no-
5135;31;no-
5136;36;no-
5137;28;no-
5138;0;si-
5139;0;si-
5140;27;no-
5141;26;no-
5142;42;no-
5143;35;no-
5144;40;no-
5145;0;si-
5146;0;si-
5147;0;si-
5148;40;no-
5149;0;si-
5150;0;si-
5151;39;no-
5152;39;no-
5153;0;si-
5154;0;si-
5155;40;no-
5156;38;no-
5157;34;no-
5158;29;no-
5159;0;si-
5160;27;no-
5161;29;no-
5162;30;no-
5163;0;si-
5164;30;no-
5165;28;no-
5166;27;no-
5167;27;no-
5168;30;no-
5169;0;si-
5170;28;no-
5171;0;si-
5172;27;no-
5173;30;no-
5174;30;no-
5175;32;no-
5176;0;si-
5177;0;si-
5178;33;no-
5179;31;no-
5180;35;no-
5181;27;no-
5182;32;no-
5183;30;no-
5184;0;si-
5185;27;no-
5186;26;no-
5187;35;no-
5188;0;si-
5189;0;si-
5190;27;no-
5191;31;no-
5192;0;si-
5193;31;no-
5194;40;no-
5195;0;si-
5196;0;si-
5197;37;no-
5198;37;no-
5199;36;no-
5200;0;si-
5201;40;no-
5202;39;no-
5203;39;no-
5204;0;si-
5205;0;si-
5206;39;no-
5207;40;no-
5208;0;si-
5209;33;no-
5210;0;si-
5211;30;no-
5212;27;no-
5213;29;no-
5214;28;no-
5215;0;si-
5216;27;no-
5217;0;si-
5218;27;no-
5219;0;si-
5220;0;si-
5221;27;no-
5222;0;si-
5223;33;no-
5224;28;no-
5225;0;si-
5226;0;si-
5227;28;no-
5228;28;no-
5229;28;no-
5230;0;si-
5231;0;si-
5232;29;no-
5233;28;no-
5234;1;si-
5235;29;no-
5236;27;no-
5237;30;no-
5238;30;no-
5239;29;no-
5240;33;no-
5241;36;no-
5242;0;si-
5243;38;no-
5244;38;no-
5245;37;no-
5246;39;no-
5247;40;no-
5248;38;no-
5249;39;no-
5250;0;si-
5251;39;no-
5252;37;no-
5253;41;no-
5254;34;no-
5255;36;no-
5256;27;no-
5257;0;si-
5258;0;si-
5259;27;no-
5260;0;si-
5261;0;si-
5262;27;no-
5263;30;no-
5264;31;no-
5265;0;si-
5266;0;si-
5267;0;si-
5268;0;si-
5269;33;no-
5270;31;no-
5271;31;no-
5272;36;no-
5273;28;no-
5274;26;no-
5275;0;si-
5276;0;si-
5277;28;no-
5278;0;si-
5279;27;no-
5280;30;no-
5281;0;si-
5282;28;no-
5283;42;no-
5284;36;no-
5285;38;no-
5286;35;no-
5287;32;no-
5288;32;no-
5289;0;si-
5290;0;si-
5291;30;no-
5292;35;no-
5293;33;no-
5294;0;si-
5295;35;no-
5296;37;no-
5297;37;no-
5298;39;no-
5299;0;si-
5300;41;no-
5301;0;si-
5302;34;no-
5303;0;si-
5304;31;no-
5305;0;si-
5306;26;no-
5307;26;no-
5308;0;si-
5309;28;no-
5310;32;no-
5311;27;no-
5312;0;si-
5313;26;no-
5314;0;si-
5315;0;si-
5316;0;si-
5317;0;si-
5318;26;no-
5319;0;si-
5320;27;no-
5321;26;no-
5322;26;no-
5323;31;no-
5324;0;si-
5325;30;no-
5326;0;si-
5327;27;no-
5328;0;si-
5329;0;si-
5330;0;si-
5331;30;no-
5332;26;no-
5333;37;no-
5334;32;no-
5335;33;no-
5336;0;si-
5337;38;no-
5338;0;si-
5339;0;si-
