Resumen Busqueda:-
Tiempos de Busquedas:-
Ciclo Busqueda; Tiempo; Resultado-
3605;4;si-
3606;4;no-
3607;5;si-
3608;4;no-
3609;4;no-
3610;5;no-
3611;4;no-
3612;4;no-
3613;5;no-
3614;5;no-
3615;4;si-
3616;5;si-
3617;4;no-
3618;4;no-
3619;5;no-
3620;5;no-
3621;4;no-
3622;5;no-
3623;4;no-
3624;4;no-
3625;5;no-
3626;5;no-
3627;5;no-
3628;4;no-
3629;4;no-
3630;5;si-
3631;4;no-
3632;5;si-
3633;4;no-
3634;5;no-
3635;4;no-
3636;5;no-
3637;4;no-
3638;5;no-
3639;5;no-
3640;4;no-
3641;4;no-
3642;4;si-
3643;5;no-
3644;4;no-
3645;4;no-
3646;4;si-
3647;4;no-
3648;5;si-
3649;4;si-
3650;4;si-
3651;4;no-
3652;4;si-
3653;4;si-
3654;4;si-
3655;4;si-
3656;4;no-
3657;5;no-
3658;4;no-
3659;4;no-
3660;4;si-
3661;4;si-
3662;4;si-
3663;4;no-
3664;4;si-
3665;5;no-
3666;4;si-
3667;5;no-
3668;4;si-
3669;5;no-
3670;4;no-
3671;4;no-
3672;5;no-
3673;4;no-
3674;5;no-
3675;5;no-
3676;4;no-
3677;5;no-
3678;4;si-
3679;5;no-
3680;5;no-
3681;4;no-
3682;5;no-
3683;4;no-
3684;4;si-
3685;5;no-
3686;4;no-
3687;4;si-
3688;5;no-
3689;5;no-
3690;4;si-
3691;4;no-
3692;4;si-
3693;4;no-
3694;4;no-
3695;4;no-
3696;4;si-
3697;4;no-
3698;4;no-
3699;4;no-
3700;5;no-
3701;5;si-
3702;4;si-
3703;4;no-
3704;5;no-
3705;4;no-
3706;4;si-
3707;5;no-
3708;4;no-
3709;4;si-
3710;5;no-
3711;4;no-
3712;5;no-
3713;5;no-
3714;5;no-
3715;4;no-
3716;4;no-
3717;4;no-
3718;5;no-
3719;5;no-
3720;6;no-
3721;4;no-
3722;5;no-
3723;4;no-
3724;5;si-
3725;4;no-
3726;5;no-
3727;5;si-
3728;4;si-
3729;5;no-
3730;4;no-
3731;5;si-
3732;4;no-
3733;5;no-
3734;5;no-
3735;5;no-
3736;5;no-
3737;4;no-
3738;5;no-
3739;4;no-
3740;5;no-
3741;4;no-
3742;4;no-
3743;5;no-
3744;5;si-
3745;4;si-
3746;4;no-
3747;4;si-
3748;5;no-
3749;4;no-
3750;4;si-
3751;4;si-
3752;4;no-
3753;4;no-
3754;4;no-
3755;4;no-
3756;5;no-
3757;4;no-
3758;5;no-
3759;4;no-
3760;4;no-
3761;4;no-
3762;4;si-
3763;4;no-
3764;5;no-
3765;4;no-
3766;4;no-
3767;5;no-
3768;4;no-
3769;5;no-
3770;4;no-
3771;5;no-
3772;4;si-
3773;4;si-
3774;5;si-
3775;4;no-
3776;5;no-
3777;5;no-
3778;4;no-
3779;5;si-
3780;4;no-
3781;4;no-
3782;4;no-
3783;4;no-
3784;4;no-
3785;4;si-
3786;4;no-
3787;4;no-
3788;4;no-
3789;4;no-
3790;4;no-
3791;4;si-
3792;4;no-
3793;4;no-
3794;4;no-
3795;4;no-
3796;4;no-
3797;4;no-
3798;5;si-
3799;5;si-
3800;4;no-
3801;5;no-
3802;4;si-
3803;4;no-
3804;5;no-
3805;5;si-
3806;4;si-
3807;4;si-
3808;5;si-
3809;4;si-
3810;5;no-
3811;4;si-
3812;4;no-
3813;5;no-
3814;4;si-
3815;5;si-
3816;4;no-
3817;4;si-
3818;5;si-
3819;4;no-
3820;5;si-
3821;5;no-
3822;4;si-
3823;5;no-
3824;4;no-
3825;5;no-
3826;4;no-
3827;5;no-
3828;5;no-
3829;4;si-
3830;5;no-
3831;4;no-
3832;4;no-
3833;5;si-
3834;4;si-
3835;5;si-
3836;4;si-
3837;5;si-
3838;4;si-
3839;4;no-
3840;5;si-
3841;5;no-
3842;5;no-
3843;4;no-
3844;5;no-
3845;5;si-
3846;4;no-
3847;4;si-
3848;5;no-
3849;5;si-
3850;4;no-
3851;5;no-
3852;5;no-
3853;5;no-
3854;4;no-
3855;5;si-
3856;4;no-
3857;4;no-
3858;4;si-
3859;5;no-
3860;4;si-
3861;5;si-
3862;4;si-
3863;4;si-
3864;4;si-
3865;4;no-
3866;4;si-
3867;4;no-
3868;5;no-
3869;5;si-
3870;4;no-
3871;4;si-
3872;4;no-
3873;4;no-
3874;4;si-
3875;4;no-
3876;5;no-
3877;4;no-
3878;5;no-
3879;4;si-
3880;5;no-
3881;4;si-
3882;5;no-
3883;5;no-
3884;4;no-
3885;5;no-
3886;4;no-
3887;4;no-
3888;4;no-
3889;4;no-
3890;4;no-
3891;5;no-
3892;4;si-
3893;4;no-
3894;4;no-
3895;5;no-
3896;5;si-
3897;4;no-
3898;4;si-
3899;5;no-
3900;5;no-
3901;4;no-
3902;4;no-
3903;4;no-
3904;4;si-
3905;5;no-
3906;4;si-
3907;4;no-
3908;4;no-
3909;4;si-
3910;4;no-
3911;5;no-
3912;5;no-
3913;4;no-
3914;4;no-
3915;4;si-
3916;5;no-
3917;4;no-
3918;5;no-
3919;4;no-
3920;5;no-
3921;5;no-
3922;4;no-
3923;4;no-
3924;4;no-
3925;4;no-
3926;5;si-
3927;4;si-
3928;4;no-
3929;4;si-
3930;4;no-
3931;4;no-
3932;4;si-
3933;5;no-
3934;4;si-
3935;4;no-
3936;4;si-
3937;4;no-
3938;4;no-
3939;4;no-
3940;5;si-
3941;4;no-
3942;5;no-
3943;4;si-
3944;5;no-
3945;4;si-
3946;5;si-
3947;5;si-
3948;5;no-
3949;4;no-
3950;4;si-
3951;5;si-
3952;4;no-
3953;4;no-
3954;4;no-
3955;4;si-
3956;5;si-
3957;4;si-
3958;4;no-
3959;5;no-
3960;5;no-
3961;4;si-
3962;4;si-
3963;4;si-
3964;5;no-
3965;4;no-
3966;4;no-
3967;4;no-
3968;4;no-
3969;4;no-
3970;4;no-
3971;4;no-
3972;5;no-
3973;5;no-
3974;4;no-
3975;5;si-
3976;4;no-
3977;4;si-
3978;5;no-
3979;5;si-
3980;4;no-
3981;5;no-
3982;4;no-
3983;5;no-
3984;4;si-
3985;5;si-
3986;5;no-
3987;5;no-
3988;4;no-
3989;5;no-
3990;4;no-
3991;4;no-
3992;4;no-
3993;4;si-
3994;4;no-
3995;4;no-
3996;5;no-
3997;4;no-
3998;4;si-
3999;4;no-
4000;4;si-
4001;4;si-
4002;4;no-
4003;5;no-
4004;4;si-
4005;4;no-
4006;4;no-
4007;4;no-
4008;4;no-
4009;5;no-
4010;4;no-
4011;4;no-
4012;4;si-
4013;4;no-
4014;4;no-
4015;4;no-
4016;5;no-
4017;4;no-
4018;4;no-
4019;5;no-
4020;4;no-
4021;4;no-
4022;5;no-
4023;4;si-
4024;4;si-
4025;5;si-
4026;4;si-
4027;5;no-
4028;4;no-
4029;4;no-
4030;5;si-
4031;5;no-
4032;4;no-
4033;4;no-
4034;5;no-
4035;4;no-
4036;5;no-
4037;4;si-
4038;4;no-
4039;4;no-
4040;4;no-
4041;4;no-
4042;4;si-
4043;5;si-
4044;5;no-
4045;4;no-
4046;4;no-
4047;4;no-
4048;4;si-
4049;4;no-
4050;4;no-
4051;4;si-
4052;4;no-
4053;5;si-
4054;4;si-
4055;5;no-
4056;4;no-
4057;5;no-
4058;4;no-
4059;5;no-
4060;5;no-
4061;4;no-
4062;5;no-
4063;5;no-
4064;5;no-
4065;4;si-
4066;5;si-
4067;4;si-
4068;5;si-
4069;4;no-
4070;4;no-
4071;5;no-
4072;4;no-
4073;4;no-
4074;5;si-
4075;5;no-
4076;5;no-
4077;4;no-
4078;4;si-
4079;5;no-
4080;4;no-
4081;4;no-
4082;5;no-
4083;4;no-
4084;5;no-
4085;4;no-
4086;5;no-
4087;5;no-
4088;4;si-
4089;5;no-
4090;4;si-
4091;4;no-
4092;4;no-
4093;5;no-
4094;4;no-
4095;4;no-
4096;4;si-
4097;5;si-
4098;5;si-
4099;4;no-
4100;4;no-
4101;5;no-
4102;4;si-
4103;4;si-
4104;4;no-
4105;4;si-
4106;4;no-
4107;4;no-
4108;4;no-
4109;4;si-
4110;4;no-
4111;4;no-
4112;5;no-
4113;4;si-
4114;5;no-
4115;4;si-
4116;5;no-
4117;4;no-
4118;4;no-
4119;4;si-
4120;4;no-
4121;5;no-
4122;4;no-
4123;4;no-
4124;5;no-
4125;4;no-
4126;5;si-
4127;4;no-
4128;5;si-
4129;4;si-
4130;5;no-
4131;5;no-
4132;5;no-
4133;4;no-
4134;4;no-
4135;4;no-
4136;4;si-
4137;4;no-
4138;4;no-
4139;4;si-
4140;4;si-
4141;4;no-
4142;4;no-
4143;4;si-
4144;4;no-
4145;4;no-
4146;4;no-
4147;4;no-
4148;6;si-
4149;5;si-
4150;4;si-
4151;4;si-
4152;5;si-
4153;4;si-
4154;4;no-
4155;5;si-
4156;4;si-
4157;4;no-
4158;5;no-
4159;4;no-
4160;5;no-
4161;4;no-
4162;5;no-
4163;4;si-
4164;4;no-
4165;5;si-
4166;4;si-
4167;5;no-
4168;5;si-
4169;4;no-
4170;5;no-
4171;5;no-
4172;4;no-
4173;6;no-
4174;4;si-
4175;4;si-
4176;4;si-
4177;5;no-
4178;5;no-
4179;4;no-
4180;5;si-
4181;4;no-
4182;5;no-
4183;4;no-
4184;5;si-
4185;4;si-
4186;4;si-
4187;4;no-
4188;5;no-
4189;5;si-
4190;5;no-
4191;4;no-
4192;4;no-
4193;5;si-
4194;4;si-
4195;5;no-
4196;5;no-
4197;4;no-
4198;4;si-
4199;5;no-
4200;5;si-
4201;4;no-
4202;4;no-
4203;5;no-
4204;5;no-
4205;4;si-
4206;5;no-
4207;4;no-
4208;5;si-
4209;5;si-
4210;5;no-
4211;4;no-
4212;5;no-
4213;4;si-
4214;5;si-
4215;4;no-
4216;4;no-
4217;4;no-
4218;5;no-
4219;5;si-
4220;4;no-
4221;4;no-
4222;4;no-
4223;5;no-
4224;4;no-
4225;4;no-
4226;5;no-
4227;4;no-
4228;5;no-
4229;4;si-
4230;4;no-
4231;5;no-
4232;4;no-
4233;4;no-
4234;5;no-
4235;4;si-
4236;4;no-
4237;4;no-
4238;4;no-
4239;5;no-
4240;5;si-
4241;4;no-
4242;4;no-
4243;5;si-
4244;4;no-
4245;4;no-
4246;4;no-
4247;5;si-
4248;4;no-
4249;4;no-
4250;4;no-
4251;4;si-
4252;4;no-
4253;4;no-
4254;4;no-
4255;5;no-
4256;4;si-
4257;4;no-
4258;4;no-
4259;4;si-
4260;5;no-
4261;5;no-
4262;4;no-
4263;4;no-
4264;5;si-
4265;4;no-
4266;4;no-
4267;5;no-
4268;4;si-
4269;5;no-
4270;4;no-
4271;5;si-
4272;4;no-
4273;4;no-
4274;5;no-
4275;4;si-
4276;4;no-
4277;4;no-
4278;4;si-
4279;5;no-
4280;4;si-
4281;5;si-
4282;4;no-
4283;4;no-
4284;5;no-
4285;4;si-
4286;4;no-
4287;5;no-
4288;5;si-
4289;4;no-
4290;5;no-
4291;4;si-
4292;4;no-
4293;4;no-
4294;5;no-
4295;5;no-
4296;4;si-
4297;4;no-
4298;5;si-
4299;4;no-
4300;4;si-
4301;5;si-
4302;4;si-
4303;5;si-
4304;4;no-
4305;5;si-
4306;4;no-
4307;5;no-
4308;4;no-
4309;5;si-
4310;4;no-
4311;5;no-
4312;4;no-
4313;5;si-
4314;4;no-
4315;4;no-
4316;4;no-
4317;4;no-
4318;4;no-
4319;4;no-
4320;5;no-
4321;5;no-
4322;4;si-
4323;4;no-
4324;4;si-
4325;4;no-
4326;4;no-
4327;4;no-
4328;4;si-
4329;5;no-
4330;4;no-
4331;4;no-
4332;4;no-
4333;4;no-
4334;4;no-
4335;4;no-
4336;4;no-
4337;5;no-
4338;5;si-
4339;4;no-
4340;5;no-
4341;5;no-
4342;4;si-
4343;5;no-
4344;5;no-
4345;4;no-
4346;4;no-
4347;4;si-
4348;4;no-
4349;5;si-
4350;4;no-
4351;4;si-
4352;5;si-
4353;4;no-
4354;5;no-
4355;4;no-
4356;4;no-
4357;5;si-
4358;5;no-
4359;4;no-
4360;4;no-
4361;4;si-
4362;5;no-
4363;5;si-
4364;4;si-
4365;4;si-
4366;5;no-
4367;4;no-
4368;4;si-
4369;4;no-
4370;4;no-
4371;5;no-
4372;5;si-
4373;4;si-
4374;4;si-
4375;5;si-
4376;4;no-
4377;5;no-
4378;4;no-
4379;5;si-
4380;4;si-
4381;5;no-
4382;4;si-
4383;2;si-
4384;5;no-
4385;4;si-
4386;5;no-
4387;4;no-
4388;4;no-
4389;5;si-
4390;5;no-
4391;4;no-
4392;5;no-
4393;4;no-
4394;4;no-
4395;5;si-
4396;4;no-
4397;5;no-
4398;4;no-
4399;4;si-
4400;5;no-
4401;5;no-
4402;5;no-
4403;4;si-
4404;5;no-
4405;4;no-
4406;5;no-
4407;4;si-
4408;5;si-
4409;4;no-
4410;4;si-
4411;4;no-
4412;4;si-
4413;4;no-
4414;4;si-
4415;5;no-
4416;4;no-
4417;4;no-
4418;4;si-
4419;5;no-
4420;5;si-
4421;4;no-
4422;5;no-
4423;4;si-
4424;4;no-
4425;4;si-
4426;4;no-
4427;5;no-
4428;5;no-
4429;4;no-
4430;4;no-
4431;4;no-
4432;4;si-
4433;5;no-
4434;4;no-
4435;5;si-
4436;4;no-
4437;5;si-
4438;4;no-
4439;4;no-
4440;4;no-
4441;4;no-
4442;5;no-
4443;4;si-
4444;5;si-
4445;4;no-
4446;5;no-
4447;5;no-
4448;4;si-
4449;4;si-
4450;4;si-
4451;5;no-
4452;4;no-
4453;4;no-
4454;4;no-
4455;4;no-
4456;5;si-
4457;4;no-
4458;4;no-
4459;4;no-
4460;4;no-
4461;4;si-
4462;5;no-
4463;4;si-
4464;4;no-
4465;4;no-
4466;4;si-
4467;4;no-
4468;4;si-
4469;5;no-
4470;4;no-
4471;4;si-
4472;4;si-
4473;4;no-
4474;4;si-
4475;5;no-
4476;4;no-
4477;4;si-
4478;4;no-
4479;5;no-
4480;4;no-
4481;5;no-
4482;4;si-
4483;4;si-
4484;5;no-
4485;5;no-
4486;4;no-
4487;5;si-
4488;4;no-
4489;5;no-
4490;5;no-
4491;4;no-
4492;5;no-
4493;5;si-
4494;4;no-
4495;1;si-
4496;4;si-
4497;5;no-
4498;4;no-
4499;5;si-
4500;4;no-
4501;5;si-
4502;4;no-
4503;5;no-
4504;4;no-
4505;5;no-
4506;5;no-
4507;4;no-
4508;4;si-
4509;4;no-
4510;5;no-
4511;5;no-
4512;5;si-
4513;4;no-
4514;4;no-
4515;5;si-
4516;4;no-
4517;5;no-
4518;4;no-
4519;5;si-
4520;4;si-
4521;5;no-
4522;4;no-
4523;5;si-
4524;4;si-
4525;5;no-
4526;4;no-
4527;4;si-
4528;5;no-
4529;4;no-
4530;4;si-
4531;5;no-
4532;4;no-
4533;4;si-
4534;4;no-
4535;5;no-
4536;5;no-
4537;4;si-
4538;5;no-
4539;4;no-
4540;4;si-
4541;4;no-
4542;5;no-
4543;4;si-
4544;4;no-
4545;4;no-
4546;5;no-
4547;5;si-
4548;4;no-
4549;4;si-
4550;5;no-
4551;4;no-
4552;4;no-
4553;4;si-
4554;4;no-
4555;5;no-
4556;4;no-
4557;5;no-
4558;4;si-
4559;5;si-
4560;4;si-
4561;5;no-
4562;4;no-
4563;4;si-
4564;5;si-
4565;4;no-
4566;4;no-
4567;5;si-
4568;5;no-
4569;4;no-
4570;4;si-
4571;5;no-
4572;4;no-
4573;4;no-
4574;4;si-
4575;4;no-
4576;4;si-
4577;5;si-
4578;4;no-
4579;4;no-
4580;5;no-
4581;4;si-
4582;5;no-
4583;4;si-
4584;4;si-
4585;5;si-
4586;4;no-
4587;4;no-
4588;5;no-
4589;4;si-
4590;5;no-
4591;4;si-
4592;4;no-
4593;5;no-
4594;4;si-
4595;4;no-
4596;5;si-
4597;4;no-
4598;4;no-
4599;5;no-
4600;4;no-
4601;5;no-
4602;4;no-
4603;4;no-
4604;5;si-
4605;4;no-
4606;4;no-
4607;5;no-
4608;4;no-
4609;5;si-
4610;4;si-
4611;4;si-
4612;5;no-
4613;4;si-
4614;4;si-
4615;5;si-
4616;4;si-
4617;5;no-
4618;5;si-
4619;4;no-
4620;4;si-
4621;5;no-
4622;4;si-
4623;4;si-
4624;4;no-
4625;4;no-
4626;5;si-
4627;5;no-
4628;4;no-
4629;5;si-
4630;5;si-
4631;4;no-
4632;4;si-
4633;5;no-
4634;5;no-
4635;4;si-
4636;4;si-
4637;5;no-
4638;5;si-
4639;5;no-
4640;4;si-
4641;4;no-
4642;4;no-
4643;4;no-
4644;5;no-
4645;4;no-
4646;4;no-
4647;4;no-
4648;5;no-
4649;5;no-
4650;4;no-
4651;5;no-
4652;4;no-
4653;5;no-
4654;5;si-
4655;5;no-
4656;5;no-
4657;4;si-
4658;4;si-
4659;5;si-
4660;4;no-
4661;5;si-
4662;4;no-
4663;5;no-
4664;5;no-
4665;4;no-
4666;4;si-
4667;4;no-
4668;5;si-
4669;4;no-
4670;5;no-
4671;4;no-
4672;4;no-
4673;4;no-
4674;4;si-
4675;4;si-
4676;4;no-
4677;4;no-
4678;4;no-
4679;4;no-
4680;4;no-
4681;4;no-
4682;5;si-
4683;5;no-
4684;4;si-
4685;4;no-
4686;4;no-
4687;4;si-
4688;4;no-
4689;4;si-
4690;5;si-
4691;5;si-
4692;4;no-
4693;4;no-
4694;4;si-
4695;5;no-
4696;5;no-
4697;4;no-
4698;5;no-
4699;4;no-
4700;4;no-
4701;5;no-
4702;5;si-
4703;4;no-
4704;4;no-
4705;4;no-
4706;5;no-
4707;5;no-
4708;5;si-
4709;4;si-
4710;4;no-
4711;4;si-
4712;5;no-
4713;4;no-
4714;4;no-
4715;4;si-
4716;4;no-
4717;4;si-
4718;4;no-
4719;4;no-
4720;4;no-
4721;4;si-
4722;4;si-
4723;4;si-
4724;4;no-
4725;5;si-
4726;4;no-
4727;6;no-
4728;4;no-
4729;5;si-
4730;4;no-
4731;5;si-
4732;4;si-
4733;5;no-
4734;4;si-
4735;4;no-
4736;5;no-
4737;4;si-
4738;4;no-
4739;5;no-
4740;4;si-
4741;4;no-
4742;4;si-
4743;5;no-
4744;5;si-
4745;4;si-
4746;4;si-
4747;6;no-
4748;4;si-
4749;4;no-
4750;5;no-
4751;4;no-
4752;4;si-
4753;5;no-
4754;5;si-
4755;4;no-
4756;5;no-
4757;4;no-
4758;5;si-
4759;5;no-
4760;4;no-
4761;5;si-
4762;4;no-
4763;5;si-
4764;5;no-
4765;4;si-
4766;5;no-
4767;4;no-
4768;5;no-
4769;4;no-
4770;5;no-
4771;4;no-
4772;4;si-
4773;5;no-
4774;4;si-
4775;4;no-
4776;5;no-
4777;4;no-
4778;5;no-
4779;4;si-
4780;4;si-
4781;5;no-
4782;4;no-
4783;5;no-
4784;4;no-
4785;4;si-
4786;5;si-
4787;4;si-
4788;4;no-
4789;5;no-
4790;4;no-
4791;5;no-
4792;5;si-
4793;4;no-
4794;4;si-
4795;4;no-
4796;5;si-
4797;4;no-
4798;4;si-
4799;5;no-
4800;4;no-
4801;4;no-
4802;5;si-
4803;4;no-
4804;4;no-
4805;4;si-
4806;4;no-
4807;4;si-
4808;4;no-
4809;4;si-
4810;4;no-
4811;4;no-
4812;4;no-
4813;5;no-
4814;4;no-
4815;4;no-
4816;4;si-
4817;4;si-
4818;4;no-
4819;4;si-
4820;4;no-
4821;5;no-
4822;5;si-
4823;4;si-
4824;4;si-
4825;4;si-
4826;4;no-
4827;4;si-
4828;4;si-
4829;4;no-
4830;4;no-
4831;5;no-
4832;5;no-
4833;4;no-
4834;5;si-
4835;4;no-
4836;4;no-
4837;4;no-
4838;4;si-
4839;4;no-
4840;5;no-
4841;4;si-
4842;4;no-
4843;5;no-
4844;4;no-
4845;4;no-
4846;5;no-
4847;4;no-
4848;4;no-
4849;4;no-
4850;5;no-
4851;4;no-
4852;5;no-
4853;4;no-
4854;5;si-
4855;5;no-
4856;4;no-
4857;5;no-
4858;5;no-
4859;4;no-
4860;4;no-
4861;5;si-
4862;4;si-
4863;4;no-
4864;4;no-
4865;5;no-
4866;4;si-
4867;5;no-
4868;4;si-
4869;4;no-
4870;4;no-
4871;5;no-
4872;4;no-
4873;5;si-
4874;4;no-
4875;6;no-
4876;4;no-
4877;5;no-
4878;4;no-
4879;5;no-
4880;4;no-
4881;5;no-
4882;4;si-
4883;4;no-
4884;5;si-
4885;4;no-
4886;5;no-
4887;4;no-
4888;4;no-
4889;5;no-
4890;4;si-
4891;5;no-
4892;5;si-
4893;5;no-
4894;5;no-
4895;5;no-
4896;4;si-
4897;4;no-
4898;5;no-
4899;4;no-
4900;5;no-
4901;5;si-
4902;4;no-
4903;4;no-
4904;4;si-
4905;4;no-
4906;5;si-
4907;5;no-
4908;4;no-
4909;5;no-
4910;4;no-
4911;5;no-
4912;4;no-
4913;5;no-
4914;4;no-
4915;5;si-
4916;4;no-
4917;4;si-
4918;5;no-
4919;4;no-
4920;5;no-
4921;4;si-
4922;4;no-
4923;4;si-
4924;5;no-
4925;5;si-
4926;4;no-
4927;4;si-
4928;5;no-
4929;4;no-
4930;5;no-
4931;4;no-
4932;5;no-
4933;4;si-
4934;5;no-
4935;4;no-
4936;5;si-
4937;4;no-
4938;4;no-
4939;5;no-
4940;5;no-
4941;4;si-
4942;5;si-
4943;4;si-
4944;4;no-
4945;5;no-
4946;4;no-
4947;5;no-
4948;5;si-
4949;4;no-
4950;4;no-
4951;5;no-
4952;4;no-
4953;4;no-
4954;4;si-
4955;4;no-
4956;5;no-
4957;4;no-
4958;4;no-
4959;4;no-
4960;4;no-
4961;4;no-
4962;5;si-
4963;5;no-
4964;4;no-
4965;4;no-
4966;6;no-
4967;4;no-
4968;5;no-
4969;4;no-
4970;5;no-
4971;4;no-
4972;5;no-
4973;4;no-
4974;5;si-
4975;5;no-
4976;4;no-
4977;5;no-
4978;4;no-
4979;5;no-
4980;4;no-
4981;5;no-
4982;4;no-
4983;5;no-
4984;5;no-
4985;4;no-
4986;5;si-
4987;4;si-
4988;5;no-
4989;5;no-
4990;4;no-
4991;4;no-
4992;5;si-
4993;4;no-
4994;5;no-
4995;5;no-
4996;4;no-
4997;4;si-
4998;4;no-
4999;4;si-
5000;5;no-
5001;4;no-
5002;4;no-
5003;4;no-
5004;4;no-
5005;4;si-
5006;5;no-
5007;5;no-
5008;4;no-
5009;4;si-
5010;5;no-
5011;4;no-
5012;5;no-
5013;4;no-
5014;4;no-
5015;5;no-
5016;4;si-
5017;4;no-
5018;4;si-
5019;4;si-
5020;4;no-
5021;4;no-
5022;4;si-
5023;4;no-
5024;4;no-
5025;4;si-
5026;4;no-
5027;5;no-
5028;4;si-
5029;4;no-
5030;4;si-
5031;4;no-
5032;4;no-
5033;4;si-
5034;4;si-
5035;5;no-
5036;4;no-
5037;4;no-
5038;4;no-
5039;4;no-
5040;4;no-
5041;4;no-
5042;5;no-
5043;4;no-
5044;5;no-
5045;4;si-
5046;5;no-
5047;4;si-
5048;4;no-
5049;4;no-
5050;5;no-
5051;4;no-
5052;4;no-
5053;4;si-
5054;4;no-
5055;4;si-
5056;5;no-
5057;5;no-
5058;4;no-
5059;5;no-
5060;4;no-
5061;4;si-
5062;4;no-
5063;4;no-
5064;4;no-
5065;5;no-
5066;4;si-
5067;4;no-
5068;4;no-
5069;4;si-
5070;5;no-
5071;4;si-
5072;5;si-
5073;4;no-
5074;4;si-
5075;4;no-
5076;4;si-
5077;4;no-
5078;4;si-
5079;4;no-
5080;4;si-
5081;5;no-
5082;5;si-
5083;4;no-
5084;5;si-
5085;5;no-
5086;4;no-
5087;5;si-
5088;5;no-
5089;4;no-
5090;5;si-
5091;5;no-
5092;5;no-
5093;5;no-
5094;4;no-
5095;5;si-
5096;4;no-
5097;4;no-
5098;5;no-
5099;4;no-
5100;4;no-
5101;5;no-
5102;4;no-
5103;5;no-
5104;4;no-
5105;4;no-
5106;4;no-
5107;5;no-
5108;4;no-
5109;4;si-
5110;4;no-
5111;5;no-
5112;4;si-
5113;4;no-
5114;6;no-
5115;4;no-
5116;5;no-
5117;5;no-
5118;4;no-
5119;4;si-
5120;5;no-
5121;5;no-
5122;5;no-
5123;4;no-
5124;5;si-
5125;5;no-
5126;4;no-
5127;4;no-
5128;5;no-
5129;4;no-
5130;5;no-
5131;5;no-
5132;4;no-
5133;4;si-
5134;5;no-
5135;4;no-
5136;5;no-
5137;5;no-
5138;4;no-
5139;4;si-
5140;5;si-
5141;4;si-
5142;4;no-
5143;4;no-
5144;4;no-
5145;4;no-
5146;4;no-
5147;4;si-
5148;4;si-
5149;5;si-
5150;4;no-
5151;5;no-
5152;4;no-
5153;5;no-
5154;5;no-
5155;5;no-
5156;4;no-
5157;5;no-
5158;4;no-
5159;5;no-
5160;4;si-
5161;4;no-
5162;4;no-
5163;5;si-
5164;4;si-
5165;5;no-
5166;5;si-
5167;4;si-
5168;5;no-
5169;4;no-
5170;5;no-
5171;4;si-
5172;4;no-
5173;5;no-
5174;5;no-
5175;4;si-
5176;4;no-
5177;5;no-
5178;4;no-
5179;4;no-
5180;4;si-
5181;4;no-
5182;5;no-
5183;4;no-
5184;4;no-
5185;5;no-
5186;4;no-
5187;5;no-
5188;5;no-
5189;5;no-
5190;4;no-
5191;5;no-
5192;4;no-
5193;5;no-
5194;5;si-
5195;4;no-
5196;5;no-
5197;5;no-
5198;4;no-
5199;4;no-
5200;4;si-
5201;4;no-
5202;5;no-
5203;4;si-
5204;5;no-
5205;4;si-
5206;4;no-
5207;4;no-
5208;5;no-
5209;4;no-
5210;4;si-
5211;5;no-
5212;4;no-
5213;5;si-
5214;4;si-
5215;5;no-
5216;4;si-
5217;5;no-
5218;5;no-
5219;4;si-
5220;5;no-
5221;4;si-
5222;4;no-
5223;5;no-
5224;4;no-
5225;4;no-
5226;5;no-
5227;4;si-
5228;5;si-
5229;4;no-
5230;5;no-
5231;5;no-
5232;4;no-
5233;4;no-
5234;5;no-
5235;4;no-
5236;4;no-
5237;4;no-
5238;4;si-
5239;4;no-
5240;4;si-
5241;4;no-
5242;4;si-
5243;4;si-
5244;4;si-
5245;4;si-
5246;5;no-
5247;4;si-
5248;4;no-
5249;5;si-
5250;4;no-
5251;5;no-
5252;4;no-
5253;4;si-
5254;4;si-
5255;4;no-
5256;4;no-
5257;3;si-
5258;4;no-
5259;4;si-
5260;5;si-
5261;4;no-
5262;4;no-
5263;4;si-
5264;4;si-
5265;5;si-
5266;5;no-
5267;4;no-
5268;5;si-
5269;4;no-
5270;4;si-
5271;4;no-
5272;4;no-
5273;5;si-
5274;4;no-
5275;4;si-
5276;4;si-
5277;4;no-
5278;4;si-
5279;4;si-
5280;5;si-
5281;4;no-
5282;4;si-
5283;4;no-
5284;4;si-
5285;5;no-
5286;5;si-
5287;4;si-
5288;4;no-
5289;4;no-
5290;4;no-
5291;4;no-
5292;5;si-
5293;4;no-
5294;4;no-
5295;5;si-
5296;5;si-
5297;4;no-
5298;4;si-
5299;5;no-
5300;4;si-
5301;5;no-
5302;4;no-
5303;4;no-
5304;6;si-
5305;4;si-
5306;5;no-
5307;5;no-
5308;5;no-
5309;5;si-
5310;4;no-
5311;5;no-
5312;4;no-
5313;5;no-
5314;4;no-
5315;5;no-
5316;4;si-
5317;4;no-
5318;5;si-
5319;5;no-
5320;4;no-
5321;5;si-
5322;4;no-
5323;5;si-
5324;4;no-
5325;5;no-
5326;4;no-
5327;5;no-
5328;4;si-
5329;5;no-
5330;4;si-
5331;4;no-
5332;4;no-
5333;5;no-
5334;4;si-
5335;4;no-
5336;4;no-
5337;5;no-
5338;4;no-
5339;4;si-
5340;4;si-
5341;5;si-
5342;5;si-
5343;4;no-
5344;5;si-
5345;4;no-
5346;4;si-
5347;5;no-
