Resumen Busqueda:-
Tiempos de Busquedas:-
Ciclo Busqueda; Tiempo; Resultado-
3605;9;si-
3606;9;no-
3607;9;si-
3608;9;no-
3609;11;no-
3610;9;no-
3611;9;no-
3612;10;no-
3613;9;no-
3614;9;no-
3615;9;si-
3616;10;si-
3617;9;no-
3618;9;no-
3619;9;no-
3620;9;no-
3621;9;no-
3622;9;no-
3623;9;no-
3624;9;no-
3625;8;no-
3626;9;no-
3627;10;no-
3628;9;no-
3629;9;no-
3630;8;si-
3631;9;no-
3632;9;si-
3633;10;no-
3634;9;no-
3635;8;no-
3636;8;no-
3637;9;no-
3638;10;no-
3639;6;si-
3640;10;no-
3641;9;no-
3642;8;si-
3643;9;no-
3644;9;no-
3645;8;no-
3646;9;si-
3647;10;no-
3648;8;si-
3649;9;si-
3650;9;si-
3651;9;no-
3652;9;si-
3653;8;si-
3654;9;si-
3655;8;si-
3656;9;no-
3657;9;no-
3658;9;no-
3659;9;no-
3660;8;si-
3661;9;si-
3662;9;si-
3663;9;no-
3664;3;si-
3665;9;no-
3666;9;si-
3667;9;no-
3668;9;si-
3669;9;no-
3670;9;no-
3671;10;no-
3672;8;no-
3673;9;no-
3674;9;no-
3675;9;no-
3676;8;no-
3677;9;no-
3678;9;si-
3679;8;no-
3680;9;no-
3681;10;no-
3682;8;no-
3683;8;no-
3684;9;si-
3685;8;no-
3686;8;no-
3687;9;si-
3688;8;no-
3689;9;no-
3690;9;si-
3691;9;no-
3692;9;si-
3693;9;no-
3694;6;si-
3695;8;no-
3696;9;si-
3697;8;no-
3698;9;no-
3699;9;no-
3700;10;no-
3701;9;si-
3702;9;si-
3703;10;no-
3704;9;no-
3705;9;no-
3706;9;si-
3707;9;no-
3708;8;no-
3709;9;si-
3710;8;no-
3711;9;no-
3712;10;no-
3713;8;no-
3714;9;no-
3715;8;no-
3716;10;no-
3717;9;no-
3718;9;no-
3719;9;no-
3720;9;no-
3721;9;no-
3722;9;no-
3723;9;no-
3724;9;si-
3725;9;no-
3726;9;no-
3727;9;si-
3728;9;si-
3729;9;no-
3730;9;no-
3731;9;si-
3732;9;no-
3733;10;no-
3734;8;no-
3735;9;no-
3736;10;no-
3737;9;no-
3738;8;no-
3739;10;no-
3740;9;no-
3741;8;no-
3742;10;no-
3743;9;no-
3744;9;si-
3745;9;si-
3746;9;no-
3747;9;si-
3748;9;no-
3749;8;no-
3750;10;si-
3751;10;si-
3752;9;no-
3753;9;no-
3754;8;no-
3755;10;no-
3756;9;no-
3757;10;no-
3758;9;no-
3759;8;no-
3760;9;no-
3761;9;no-
3762;9;si-
3763;9;no-
3764;10;no-
3765;9;no-
3766;9;no-
3767;10;no-
3768;11;no-
3769;9;no-
3770;9;no-
3771;9;no-
3772;11;si-
3773;9;si-
3774;8;si-
3775;9;no-
3776;9;no-
3777;9;no-
3778;8;no-
3779;9;si-
3780;8;no-
3781;9;no-
3782;8;no-
3783;8;no-
3784;10;no-
3785;9;si-
3786;8;no-
3787;9;no-
3788;9;no-
3789;10;no-
3790;9;no-
3791;8;si-
3792;9;no-
3793;9;no-
3794;10;no-
3795;9;no-
3796;9;no-
3797;9;no-
3798;9;si-
3799;9;si-
3800;8;no-
3801;9;no-
3802;9;si-
3803;9;no-
3804;9;no-
3805;8;si-
3806;9;si-
3807;8;si-
3808;8;si-
3809;10;si-
3810;9;no-
3811;8;si-
3812;10;no-
3813;10;no-
3814;9;si-
3815;9;si-
3816;9;no-
3817;7;si-
3818;9;si-
3819;9;no-
3820;9;si-
3821;10;no-
3822;8;si-
3823;9;no-
3824;9;no-
3825;9;no-
3826;9;no-
3827;9;no-
3828;10;no-
3829;9;si-
3830;9;no-
3831;8;no-
3832;10;no-
3833;9;si-
3834;8;si-
3835;9;si-
3836;9;si-
3837;9;si-
3838;9;si-
3839;9;no-
3840;10;si-
3841;8;no-
3842;9;no-
3843;8;no-
3844;9;no-
3845;8;si-
3846;9;no-
3847;8;si-
3848;9;no-
3849;8;si-
3850;9;no-
3851;8;no-
3852;9;no-
3853;8;no-
3854;10;no-
3855;8;si-
3856;9;no-
3857;8;no-
3858;9;si-
3859;8;no-
3860;9;si-
3861;8;si-
3862;9;si-
3863;9;si-
3864;9;si-
3865;9;no-
3866;9;si-
3867;8;no-
3868;8;no-
3869;9;si-
3870;9;no-
3871;9;si-
3872;10;no-
3873;8;no-
3874;10;si-
3875;8;no-
3876;9;no-
3877;10;no-
3878;9;no-
3879;9;si-
3880;10;no-
3881;9;si-
3882;10;no-
3883;9;no-
3884;10;no-
3885;9;no-
3886;9;no-
3887;9;no-
3888;10;no-
3889;8;no-
3890;8;no-
3891;9;no-
3892;9;si-
3893;9;no-
3894;10;no-
3895;9;no-
3896;8;si-
3897;9;no-
3898;10;si-
3899;9;no-
3900;8;no-
3901;10;no-
3902;8;no-
3903;9;no-
3904;9;si-
3905;9;no-
3906;9;si-
3907;9;no-
3908;9;no-
3909;9;si-
3910;10;no-
3911;9;no-
3912;8;no-
3913;9;no-
3914;9;no-
3915;9;si-
3916;10;no-
3917;10;no-
3918;10;no-
3919;10;no-
3920;10;no-
3921;10;no-
3922;10;no-
3923;10;no-
3924;10;no-
3925;11;no-
3926;10;si-
3927;10;si-
3928;10;no-
3929;10;si-
3930;10;no-
3931;10;no-
3932;10;si-
3933;10;no-
3934;10;si-
3935;10;no-
3936;11;si-
3937;9;no-
3938;11;no-
3939;9;no-
3940;11;si-
3941;10;no-
3942;10;no-
3943;9;si-
3944;10;no-
3945;9;si-
3946;10;si-
3947;9;si-
3948;10;no-
3949;9;no-
3950;10;si-
3951;9;si-
3952;10;no-
3953;9;no-
3954;11;no-
3955;10;si-
3956;10;si-
3957;11;si-
3958;10;no-
3959;9;no-
3960;10;no-
3961;10;si-
3962;10;si-
3963;10;si-
3964;10;no-
3965;9;no-
3966;10;no-
3967;10;no-
3968;11;no-
3969;10;no-
3970;10;no-
3971;11;no-
3972;10;no-
3973;10;no-
3974;10;no-
3975;11;si-
3976;9;no-
3977;11;si-
3978;10;no-
3979;10;si-
3980;10;no-
3981;10;no-
3982;11;no-
3983;10;no-
3984;10;si-
3985;10;si-
3986;10;no-
3987;10;no-
3988;10;no-
3989;10;no-
3990;10;no-
3991;10;no-
3992;10;no-
3993;9;si-
3994;10;no-
3995;9;no-
3996;10;no-
3997;10;no-
3998;9;si-
3999;10;no-
4000;9;si-
4001;10;si-
4002;10;no-
4003;10;no-
4004;10;si-
4005;10;no-
4006;10;no-
4007;11;no-
4008;10;no-
4009;10;no-
4010;11;no-
4011;9;no-
4012;11;si-
4013;9;no-
4014;10;no-
4015;10;no-
4016;10;no-
4017;10;no-
4018;10;no-
4019;10;no-
4020;10;no-
4021;8;no-
4022;10;no-
4023;9;si-
4024;8;si-
4025;9;si-
4026;10;si-
4027;8;no-
4028;9;no-
4029;9;no-
4030;9;si-
4031;9;no-
4032;9;no-
4033;9;no-
4034;9;no-
4035;9;no-
4036;9;no-
4037;9;si-
4038;8;no-
4039;9;no-
4040;9;no-
4041;9;no-
4042;9;si-
4043;9;si-
4044;9;no-
4045;9;no-
4046;9;no-
4047;9;no-
4048;9;si-
4049;9;no-
4050;9;no-
4051;9;si-
4052;9;no-
4053;9;si-
4054;9;si-
4055;9;no-
4056;9;no-
4057;8;no-
4058;9;no-
4059;9;no-
4060;9;no-
4061;9;no-
4062;9;no-
4063;8;no-
4064;9;no-
4065;9;si-
4066;8;si-
4067;9;si-
4068;9;si-
4069;10;no-
4070;9;no-
4071;9;no-
4072;9;no-
4073;9;no-
4074;10;si-
4075;9;no-
4076;9;no-
4077;10;no-
4078;9;si-
4079;8;no-
4080;9;no-
4081;10;no-
4082;9;no-
4083;8;no-
4084;9;no-
4085;8;no-
4086;9;no-
4087;10;no-
4088;9;si-
4089;9;no-
4090;8;si-
4091;9;no-
4092;10;no-
4093;9;no-
4094;9;no-
4095;9;no-
4096;9;si-
4097;8;si-
4098;9;si-
4099;9;no-
4100;9;no-
4101;9;no-
4102;9;si-
4103;9;si-
4104;9;no-
4105;9;si-
4106;8;no-
4107;10;no-
4108;9;no-
4109;9;si-
4110;9;no-
4111;8;no-
4112;10;no-
4113;9;si-
4114;9;no-
4115;9;si-
4116;11;no-
4117;9;no-
4118;9;no-
4119;9;si-
4120;10;no-
4121;9;no-
4122;9;no-
4123;9;no-
4124;9;no-
4125;9;no-
4126;9;si-
4127;9;no-
4128;9;si-
4129;9;si-
4130;9;no-
4131;9;no-
4132;9;no-
4133;10;no-
4134;9;no-
4135;8;no-
4136;10;si-
4137;8;no-
4138;9;no-
4139;9;si-
4140;10;si-
4141;9;no-
4142;9;no-
4143;9;si-
4144;9;no-
4145;10;no-
4146;9;no-
4147;8;no-
4148;10;si-
4149;9;si-
4150;9;si-
4151;8;si-
4152;9;si-
4153;9;si-
4154;9;no-
4155;9;si-
4156;9;si-
4157;9;no-
4158;8;no-
4159;10;no-
4160;10;no-
4161;9;no-
4162;8;no-
4163;9;si-
4164;10;no-
4165;9;si-
4166;8;si-
4167;9;no-
4168;9;si-
4169;10;no-
4170;9;no-
4171;9;no-
4172;9;no-
4173;9;no-
4174;9;si-
4175;10;si-
4176;9;si-
4177;10;no-
4178;8;no-
4179;10;no-
4180;9;si-
4181;9;no-
4182;9;no-
4183;10;no-
4184;9;si-
4185;9;si-
4186;9;si-
4187;9;no-
4188;9;no-
4189;9;si-
4190;9;no-
4191;8;no-
4192;10;no-
4193;8;si-
4194;10;si-
4195;9;no-
4196;10;no-
4197;11;no-
4198;9;si-
4199;10;no-
4200;8;si-
4201;9;no-
4202;10;no-
4203;9;no-
4204;9;no-
4205;9;si-
4206;9;no-
4207;8;no-
4208;9;si-
4209;10;si-
4210;10;no-
4211;8;no-
4212;10;no-
4213;9;si-
4214;10;si-
4215;9;no-
4216;9;no-
4217;10;no-
4218;9;no-
4219;9;si-
4220;9;no-
4221;10;no-
4222;9;no-
4223;10;no-
4224;9;no-
4225;10;no-
4226;9;no-
4227;10;no-
4228;10;no-
4229;8;si-
4230;10;no-
4231;9;no-
4232;9;no-
4233;9;no-
4234;10;no-
4235;8;si-
4236;8;no-
4237;9;no-
4238;10;no-
4239;9;no-
4240;9;si-
4241;9;no-
4242;9;no-
4243;10;si-
4244;10;no-
4245;9;no-
4246;9;no-
4247;9;si-
4248;9;no-
4249;10;no-
4250;9;no-
4251;9;si-
4252;9;no-
4253;10;no-
4254;9;no-
4255;9;no-
4256;8;si-
4257;11;no-
4258;9;no-
4259;9;si-
4260;9;no-
4261;9;no-
4262;8;no-
4263;9;no-
4264;9;si-
4265;9;no-
4266;9;no-
4267;10;no-
4268;8;si-
4269;10;no-
4270;9;no-
4271;9;si-
4272;8;no-
4273;9;no-
4274;9;no-
4275;9;si-
4276;10;no-
4277;9;no-
4278;9;si-
4279;9;no-
4280;9;si-
4281;9;si-
4282;9;no-
4283;8;no-
4284;9;no-
4285;9;si-
4286;8;no-
4287;10;no-
4288;9;si-
4289;9;no-
4290;10;no-
4291;9;si-
4292;8;no-
4293;9;no-
4294;9;no-
4295;9;no-
4296;9;si-
4297;9;no-
4298;10;si-
4299;9;no-
4300;9;si-
4301;9;si-
4302;9;si-
4303;9;si-
4304;9;no-
4305;9;si-
4306;10;no-
4307;9;no-
4308;9;no-
4309;9;si-
4310;9;no-
4311;10;no-
4312;9;no-
4313;9;si-
4314;9;no-
4315;9;no-
4316;8;no-
4317;10;no-
4318;9;no-
4319;8;no-
4320;9;no-
4321;9;no-
4322;9;si-
4323;9;no-
4324;8;si-
4325;9;no-
4326;9;no-
4327;9;no-
4328;9;si-
4329;9;no-
4330;8;no-
4331;9;no-
4332;10;no-
4333;8;no-
4334;10;no-
4335;10;no-
4336;9;no-
4337;9;no-
4338;8;si-
4339;9;no-
4340;10;no-
4341;9;no-
4342;9;si-
4343;10;no-
4344;8;no-
4345;9;no-
4346;9;no-
4347;9;si-
4348;8;no-
4349;9;si-
4350;10;no-
4351;8;si-
4352;9;si-
4353;9;no-
4354;10;no-
4355;10;no-
4356;9;no-
4357;9;si-
4358;9;no-
4359;8;no-
4360;9;no-
4361;9;si-
4362;9;no-
4363;9;si-
4364;8;si-
4365;10;si-
4366;9;no-
4367;10;no-
4368;9;si-
4369;9;no-
4370;9;no-
4371;9;no-
4372;5;si-
4373;9;si-
4374;9;si-
4375;9;si-
4376;9;no-
4377;8;no-
4378;9;no-
4379;8;si-
4380;9;si-
4381;10;no-
4382;8;si-
4383;2;si-
4384;8;no-
4385;10;si-
4386;9;no-
4387;8;no-
4388;9;no-
4389;8;si-
4390;10;no-
4391;9;no-
4392;9;no-
4393;10;no-
4394;9;no-
4395;8;si-
4396;9;no-
4397;9;no-
4398;9;no-
4399;9;si-
4400;9;no-
4401;8;no-
4402;8;no-
4403;8;si-
4404;9;no-
4405;10;no-
4406;9;no-
4407;9;si-
4408;10;si-
4409;9;no-
4410;9;si-
4411;8;no-
4412;9;si-
4413;9;no-
4414;8;si-
4415;9;no-
4416;9;no-
4417;8;no-
4418;9;si-
4419;9;no-
4420;9;si-
4421;9;no-
4422;8;no-
4423;9;si-
4424;9;no-
4425;9;si-
4426;9;no-
4427;9;no-
4428;9;no-
4429;9;no-
4430;9;no-
4431;9;no-
4432;10;si-
4433;9;no-
4434;9;no-
4435;8;si-
4436;9;no-
4437;8;si-
4438;9;no-
4439;8;no-
4440;9;no-
4441;10;no-
4442;9;no-
4443;9;si-
4444;10;si-
4445;12;no-
4446;12;no-
4447;11;no-
4448;9;si-
4449;9;si-
4450;9;si-
4451;9;no-
4452;10;no-
4453;9;no-
4454;10;no-
4455;9;no-
4456;9;si-
4457;10;no-
4458;9;no-
4459;9;no-
4460;9;no-
4461;10;si-
4462;10;no-
4463;10;si-
4464;11;no-
4465;10;no-
4466;10;si-
4467;10;no-
4468;10;si-
4469;10;no-
4470;12;no-
4471;10;si-
4472;10;si-
4473;10;no-
4474;10;si-
4475;10;no-
4476;10;no-
4477;10;si-
4478;10;no-
4479;10;no-
4480;9;no-
4481;11;no-
4482;9;si-
4483;9;si-
4484;10;no-
4485;10;no-
4486;10;no-
4487;10;si-
4488;10;no-
4489;10;no-
4490;10;no-
4491;10;no-
4492;10;no-
4493;10;si-
4494;9;no-
4495;1;si-
4496;10;si-
4497;10;no-
4498;9;no-
4499;10;si-
4500;9;no-
4501;9;si-
4502;10;no-
4503;9;no-
4504;10;no-
4505;10;no-
4506;9;no-
4507;10;no-
4508;10;si-
4509;10;no-
4510;11;no-
4511;11;no-
4512;9;si-
4513;10;no-
4514;10;no-
4515;10;si-
4516;10;no-
4517;9;no-
4518;10;no-
4519;11;si-
4520;9;si-
4521;10;no-
4522;10;no-
4523;10;si-
4524;10;si-
4525;10;no-
4526;10;no-
4527;9;si-
4528;10;no-
4529;9;no-
4530;10;si-
4531;10;no-
4532;10;no-
4533;9;si-
4534;9;no-
4535;10;no-
4536;10;no-
4537;10;si-
4538;9;no-
4539;10;no-
4540;10;si-
4541;11;no-
4542;9;no-
4543;10;si-
4544;10;no-
4545;10;no-
4546;10;no-
4547;6;si-
4548;9;no-
4549;10;si-
4550;10;no-
4551;10;no-
4552;10;no-
4553;9;si-
4554;10;no-
4555;10;no-
4556;10;no-
4557;10;no-
4558;9;si-
4559;9;si-
4560;9;si-
4561;9;no-
4562;9;no-
4563;9;si-
4564;8;si-
4565;8;no-
4566;9;no-
4567;8;si-
4568;9;no-
4569;9;no-
4570;10;si-
4571;9;no-
4572;9;no-
4573;9;no-
4574;9;si-
4575;10;no-
4576;8;si-
4577;9;si-
4578;8;no-
4579;10;no-
4580;9;no-
4581;9;si-
4582;9;no-
4583;9;si-
4584;10;si-
4585;9;si-
4586;9;no-
4587;9;no-
4588;10;no-
4589;10;si-
4590;10;no-
4591;10;si-
4592;10;no-
4593;10;no-
4594;9;si-
4595;10;no-
4596;10;si-
4597;9;no-
4598;10;no-
4599;10;no-
4600;10;no-
4601;9;no-
4602;10;no-
4603;10;no-
4604;10;si-
4605;10;no-
4606;9;no-
4607;10;no-
4608;10;no-
4609;9;si-
4610;9;si-
4611;9;si-
4612;9;no-
4613;9;si-
4614;10;si-
4615;9;si-
4616;9;si-
4617;10;no-
4618;9;si-
4619;9;no-
4620;8;si-
4621;9;no-
4622;9;si-
4623;10;si-
4624;9;no-
4625;10;no-
4626;8;si-
4627;10;no-
4628;10;no-
4629;9;si-
4630;9;si-
4631;8;no-
4632;9;si-
4633;9;no-
4634;9;no-
4635;8;si-
4636;9;si-
4637;9;no-
4638;10;si-
4639;9;no-
4640;9;si-
4641;8;no-
4642;10;no-
4643;9;no-
4644;9;no-
4645;10;no-
4646;8;no-
4647;8;no-
4648;10;no-
4649;9;no-
4650;9;no-
4651;9;no-
4652;9;no-
4653;9;no-
4654;9;si-
4655;10;no-
4656;9;no-
4657;10;si-
4658;10;si-
4659;8;si-
4660;9;no-
4661;9;si-
4662;9;no-
4663;10;no-
4664;8;no-
4665;10;no-
4666;8;si-
4667;10;no-
4668;8;si-
4669;10;no-
4670;9;no-
4671;9;no-
4672;9;no-
4673;9;no-
4674;8;si-
4675;9;si-
4676;9;no-
4677;8;no-
4678;9;no-
4679;9;no-
4680;8;no-
4681;9;no-
4682;10;si-
4683;9;no-
4684;8;si-
4685;9;no-
4686;9;no-
4687;9;si-
4688;9;no-
4689;10;si-
4690;8;si-
4691;9;si-
4692;8;no-
4693;8;no-
4694;9;si-
4695;9;no-
4696;9;no-
4697;9;no-
4698;9;no-
4699;10;no-
4700;9;no-
4701;9;no-
4702;9;si-
4703;9;no-
4704;9;no-
4705;8;no-
4706;10;no-
4707;9;no-
4708;9;si-
4709;8;si-
4710;9;no-
4711;10;si-
4712;9;no-
4713;10;no-
4714;9;no-
4715;10;si-
4716;9;no-
4717;10;si-
4718;9;no-
4719;9;no-
4720;9;no-
4721;8;si-
4722;10;si-
4723;8;si-
4724;9;no-
4725;9;si-
4726;9;no-
4727;10;no-
4728;8;no-
4729;9;si-
4730;10;no-
4731;9;si-
4732;9;si-
4733;10;no-
4734;9;si-
4735;8;no-
4736;9;no-
4737;9;si-
4738;8;no-
4739;10;no-
4740;9;si-
4741;9;no-
4742;10;si-
4743;8;no-
4744;9;si-
4745;9;si-
4746;10;si-
4747;9;no-
4748;8;si-
4749;10;no-
4750;9;no-
4751;9;no-
4752;8;si-
4753;9;no-
4754;9;si-
4755;8;no-
4756;9;no-
4757;8;no-
4758;9;si-
4759;9;no-
4760;9;no-
4761;10;si-
4762;8;no-
4763;9;si-
4764;8;no-
4765;9;si-
4766;8;no-
4767;9;no-
4768;9;no-
4769;10;no-
4770;8;no-
4771;9;no-
4772;9;si-
4773;9;no-
4774;9;si-
4775;9;no-
4776;9;no-
4777;9;no-
4778;8;no-
4779;9;si-
4780;8;si-
4781;9;no-
4782;9;no-
4783;9;no-
4784;9;no-
4785;8;si-
4786;8;si-
4787;9;si-
4788;8;no-
4789;9;no-
4790;8;no-
4791;9;no-
4792;8;si-
4793;9;no-
4794;9;si-
4795;9;no-
4796;9;si-
4797;8;no-
4798;10;si-
4799;8;no-
4800;9;no-
4801;9;no-
4802;8;si-
4803;10;no-
4804;9;no-
4805;9;si-
4806;10;no-
4807;9;si-
4808;12;no-
4809;10;si-
4810;10;no-
4811;9;no-
4812;10;no-
4813;9;no-
4814;9;no-
4815;9;no-
4816;9;si-
4817;9;si-
4818;10;no-
4819;8;si-
4820;9;no-
4821;9;no-
4822;9;si-
4823;9;si-
4824;9;si-
4825;9;si-
4826;9;no-
4827;9;si-
4828;10;si-
4829;9;no-
4830;10;no-
4831;10;no-
4832;11;no-
4833;9;no-
4834;10;si-
4835;10;no-
4836;9;no-
4837;8;no-
4838;9;si-
4839;9;no-
4840;9;no-
4841;9;si-
4842;10;no-
4843;10;no-
4844;9;no-
4845;8;no-
4846;9;no-
4847;8;no-
4848;9;no-
4849;8;no-
4850;9;no-
4851;10;no-
4852;9;no-
4853;9;no-
4854;9;si-
4855;9;no-
4856;9;no-
4857;10;no-
4858;10;no-
4859;11;no-
4860;8;no-
4861;10;si-
4862;9;si-
4863;8;no-
4864;9;no-
4865;8;no-
4866;10;si-
4867;9;no-
4868;8;si-
4869;8;no-
4870;8;no-
4871;9;no-
4872;9;no-
4873;8;si-
4874;9;no-
4875;8;no-
4876;9;no-
4877;8;no-
4878;9;no-
4879;9;no-
4880;9;no-
4881;8;no-
4882;9;si-
4883;8;no-
4884;9;si-
4885;8;no-
4886;9;no-
4887;9;no-
4888;8;no-
4889;9;no-
4890;10;si-
4891;8;no-
4892;9;si-
4893;8;no-
4894;9;no-
4895;9;no-
4896;9;si-
4897;9;no-
4898;8;no-
4899;9;no-
4900;9;no-
4901;9;si-
4902;9;no-
4903;9;no-
4904;8;si-
4905;9;no-
4906;8;si-
4907;10;no-
4908;9;no-
4909;9;no-
4910;9;no-
4911;9;no-
4912;9;no-
4913;9;no-
4914;9;no-
4915;9;si-
4916;9;no-
4917;10;si-
4918;9;no-
4919;9;no-
4920;9;no-
4921;9;si-
4922;8;no-
4923;10;si-
4924;10;no-
4925;9;si-
4926;8;no-
4927;9;si-
4928;9;no-
4929;9;no-
4930;8;no-
4931;5;si-
4932;9;no-
4933;9;si-
4934;10;no-
4935;9;no-
4936;9;si-
4937;9;no-
4938;9;no-
4939;8;no-
4940;10;no-
4941;8;si-
4942;10;si-
4943;8;si-
4944;8;no-
4945;9;no-
4946;8;no-
4947;10;no-
4948;9;si-
4949;9;no-
4950;9;no-
4951;8;no-
4952;9;no-
4953;9;no-
4954;8;si-
4955;9;no-
4956;8;no-
4957;9;no-
4958;8;si-
4959;8;no-
4960;9;no-
4961;9;no-
4962;9;si-
4963;10;no-
4964;9;no-
4965;8;no-
4966;10;no-
4967;9;no-
4968;9;no-
4969;8;no-
4970;9;no-
4971;9;no-
4972;9;no-
4973;9;no-
4974;8;si-
4975;9;no-
4976;9;no-
4977;8;no-
4978;10;no-
4979;9;no-
4980;8;no-
4981;9;no-
4982;10;no-
4983;9;no-
4984;8;no-
4985;9;no-
4986;8;si-
4987;9;si-
4988;8;no-
4989;9;no-
4990;9;no-
4991;9;no-
4992;9;si-
4993;9;no-
4994;8;no-
4995;10;no-
4996;8;no-
4997;9;si-
4998;8;no-
4999;9;si-
5000;9;no-
5001;8;no-
5002;9;no-
5003;9;no-
5004;9;no-
5005;9;si-
5006;8;no-
5007;9;no-
5008;9;no-
5009;9;si-
5010;8;no-
5011;9;no-
5012;8;no-
5013;9;no-
5014;8;no-
5015;9;no-
5016;8;si-
5017;9;no-
5018;8;si-
5019;9;si-
5020;8;no-
5021;8;no-
5022;8;si-
5023;9;no-
5024;9;no-
5025;9;si-
5026;9;no-
5027;9;no-
5028;9;si-
5029;10;no-
5030;9;si-
5031;9;no-
5032;9;no-
5033;9;si-
5034;9;si-
5035;10;no-
5036;8;no-
5037;9;no-
5038;8;no-
5039;9;no-
5040;10;no-
5041;9;no-
5042;8;no-
5043;9;no-
5044;10;no-
5045;9;si-
5046;9;no-
5047;9;si-
5048;9;no-
5049;9;no-
5050;9;no-
5051;8;no-
5052;9;no-
5053;8;si-
5054;8;no-
5055;9;si-
5056;9;no-
5057;9;no-
5058;8;no-
5059;9;no-
5060;9;no-
5061;9;si-
5062;9;no-
5063;9;no-
5064;8;no-
5065;9;no-
5066;9;si-
5067;9;no-
5068;8;no-
5069;9;si-
5070;8;no-
5071;10;si-
5072;9;si-
5073;8;no-
5074;9;si-
5075;8;no-
5076;9;si-
5077;9;no-
5078;9;si-
5079;9;no-
5080;9;si-
5081;8;no-
5082;9;si-
5083;9;no-
5084;9;si-
5085;8;no-
5086;9;no-
5087;9;si-
5088;10;no-
5089;9;no-
5090;8;si-
5091;10;no-
5092;9;no-
5093;10;no-
5094;9;no-
5095;8;si-
5096;9;no-
5097;8;no-
5098;9;no-
5099;9;no-
5100;9;no-
5101;9;no-
5102;8;no-
5103;9;no-
5104;9;no-
5105;10;no-
5106;9;no-
5107;8;no-
5108;9;no-
5109;8;si-
5110;9;no-
5111;10;no-
5112;8;si-
5113;9;no-
5114;8;no-
5115;8;no-
5116;9;no-
5117;9;no-
5118;9;no-
5119;10;si-
5120;9;no-
5121;8;no-
5122;9;no-
5123;9;no-
5124;8;si-
5125;8;no-
5126;9;no-
5127;9;no-
5128;8;no-
5129;9;no-
5130;8;no-
5131;9;no-
5132;8;no-
5133;9;si-
5134;8;no-
5135;9;no-
5136;8;no-
5137;10;no-
5138;9;no-
5139;8;si-
5140;9;si-
5141;8;si-
5142;9;no-
5143;9;no-
5144;8;no-
5145;8;no-
5146;9;no-
5147;8;si-
5148;8;si-
5149;8;si-
5150;8;no-
5151;9;no-
5152;8;no-
5153;9;no-
5154;8;no-
5155;9;no-
5156;9;no-
5157;9;no-
5158;10;no-
5159;9;no-
5160;9;si-
5161;9;no-
5162;8;no-
5163;9;si-
5164;8;si-
5165;9;no-
5166;8;si-
5167;9;si-
5168;9;no-
5169;8;no-
5170;9;no-
5171;9;si-
5172;9;no-
5173;9;no-
5174;9;no-
5175;9;si-
5176;8;no-
5177;10;no-
5178;8;no-
5179;10;no-
5180;9;si-
5181;9;no-
5182;9;no-
5183;9;no-
5184;9;no-
5185;8;no-
5186;9;no-
5187;9;no-
5188;9;no-
5189;9;no-
5190;9;no-
5191;9;no-
5192;9;no-
5193;10;no-
5194;8;si-
5195;9;no-
5196;8;no-
5197;9;no-
5198;9;no-
5199;9;no-
5200;9;si-
5201;9;no-
5202;9;no-
5203;9;si-
5204;9;no-
5205;10;si-
5206;9;no-
5207;9;no-
5208;9;no-
5209;9;no-
5210;9;si-
5211;9;no-
5212;9;no-
5213;8;si-
5214;10;si-
5215;9;no-
5216;9;si-
5217;8;no-
5218;9;no-
5219;9;si-
5220;9;no-
5221;9;si-
5222;8;no-
5223;8;no-
5224;9;no-
5225;9;no-
5226;10;no-
5227;9;si-
5228;9;si-
5229;9;no-
5230;9;no-
5231;10;no-
5232;10;no-
5233;9;no-
5234;8;no-
5235;10;no-
5236;9;no-
5237;9;no-
5238;9;si-
5239;9;no-
5240;9;si-
5241;9;no-
5242;9;si-
5243;8;si-
5244;9;si-
5245;9;si-
5246;9;no-
5247;10;si-
5248;9;no-
5249;8;si-
5250;9;no-
5251;9;no-
5252;8;no-
5253;10;si-
5254;8;si-
5255;9;no-
5256;9;no-
5257;3;si-
5258;9;no-
5259;9;si-
5260;8;si-
5261;9;no-
5262;9;no-
5263;9;si-
5264;8;si-
5265;9;si-
5266;10;no-
5267;9;no-
5268;8;si-
5269;10;no-
5270;10;si-
5271;11;no-
5272;10;no-
5273;9;si-
5274;11;no-
5275;10;si-
5276;10;si-
5277;10;no-
5278;9;si-
5279;9;si-
5280;10;si-
5281;9;no-
5282;9;si-
5283;9;no-
5284;9;si-
5285;10;no-
5286;9;si-
5287;10;si-
5288;8;no-
5289;9;no-
5290;10;no-
5291;10;no-
5292;10;si-
5293;10;no-
5294;10;no-
5295;10;si-
5296;10;si-
5297;10;no-
5298;10;si-
5299;10;no-
5300;10;si-
5301;10;no-
5302;9;no-
5303;9;no-
5304;10;si-
5305;9;si-
5306;9;no-
5307;9;no-
5308;10;no-
5309;9;si-
5310;10;no-
5311;9;no-
5312;10;no-
5313;9;no-
5314;10;no-
5315;10;no-
5316;10;si-
5317;10;no-
5318;9;si-
5319;10;no-
5320;10;no-
5321;10;si-
5322;10;no-
5323;9;si-
5324;10;no-
5325;10;no-
5326;9;no-
5327;9;no-
5328;9;si-
5329;9;no-
5330;9;si-
5331;8;no-
5332;10;no-
5333;9;no-
5334;10;si-
5335;9;no-
5336;10;no-
5337;8;no-
5338;10;no-
5339;9;si-
5340;9;si-
5341;9;si-
5342;9;si-
5343;8;no-
5344;9;si-
5345;10;no-
5346;9;si-
5347;9;no-
