Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
3599;11;no-
3600;12;no-
3601;12;no-
3602;12;no-
3603;0;si-
3604;12;no-
3605;0;si-
3606;14;no-
3607;12;no-
3608;13;no-
3609;12;no-
3610;13;no-
3611;12;no-
3612;15;no-
3613;12;no-
3614;11;no-
3615;12;no-
3616;0;si-
3617;12;no-
3618;13;no-
3619;0;si-
3620;0;si-
3621;0;si-
3622;0;si-
3623;15;no-
3624;12;no-
3625;14;no-
3626;14;no-
3627;12;no-
3628;12;no-
3629;11;no-
3630;0;si-
3631;17;no-
3632;12;no-
3633;11;no-
3634;15;no-
3635;12;no-
3636;13;no-
3637;13;no-
3638;0;si-
3639;12;no-
3640;0;si-
3641;12;no-
3642;0;si-
3643;13;no-
3644;0;si-
3645;0;si-
3646;12;no-
3647;14;no-
3648;13;no-
3649;12;no-
3650;0;si-
3651;12;no-
3652;11;no-
3653;0;si-
3654;12;no-
3655;11;no-
3656;11;no-
3657;0;si-
3658;12;no-
3659;13;no-
3660;15;no-
3661;13;no-
3662;14;no-
3663;15;no-
3664;0;si-
3665;0;si-
3666;12;no-
3667;12;no-
3668;0;si-
3669;11;no-
3670;0;si-
3671;12;no-
3672;11;no-
3673;0;si-
3674;12;no-
3675;0;si-
3676;11;no-
3677;12;no-
3678;0;si-
3679;12;no-
3680;0;si-
3681;0;si-
3682;11;no-
3683;0;si-
3684;15;no-
3685;11;no-
3686;12;no-
3687;11;no-
3688;0;si-
3689;0;si-
3690;0;si-
3691;15;no-
3692;12;no-
3693;0;si-
3694;11;no-
3695;11;no-
3696;0;si-
3697;12;no-
3698;0;si-
3699;11;no-
3700;12;no-
3701;12;no-
3702;12;no-
3703;13;no-
3704;13;no-
3705;13;no-
3706;0;si-
3707;0;si-
3708;13;no-
3709;16;no-
3710;11;no-
3711;11;no-
3712;0;si-
3713;15;no-
3714;12;no-
3715;0;si-
3716;0;si-
3717;15;no-
3718;13;no-
3719;12;no-
3720;14;no-
3721;0;si-
3722;15;no-
3723;13;no-
3724;0;si-
3725;15;no-
3726;13;no-
3727;15;no-
3728;12;no-
3729;12;no-
3730;13;no-
3731;0;si-
3732;0;si-
3733;14;no-
3734;13;no-
3735;14;no-
3736;13;no-
3737;0;si-
3738;13;no-
3739;0;si-
3740;0;si-
3741;13;no-
3742;14;no-
3743;12;no-
3744;15;no-
3745;0;si-
3746;13;no-
3747;14;no-
3748;13;no-
3749;14;no-
3750;14;no-
3751;13;no-
3752;14;no-
3753;13;no-
3754;13;no-
3755;14;no-
3756;12;no-
3757;14;no-
3758;0;si-
3759;13;no-
3760;0;si-
3761;13;no-
3762;0;si-
3763;12;no-
3764;0;si-
3765;0;si-
3766;12;no-
3767;13;no-
3768;0;si-
3769;13;no-
3770;11;no-
3771;0;si-
3772;0;si-
3773;12;no-
3774;11;no-
3775;0;si-
3776;14;no-
3777;0;si-
3778;11;no-
3779;12;no-
3780;0;si-
3781;11;no-
3782;12;no-
3783;0;si-
3784;11;no-
3785;13;no-
3786;0;si-
3787;15;no-
3788;13;no-
3789;15;no-
3790;0;si-
3791;0;si-
3792;13;no-
3793;11;no-
3794;14;no-
3795;15;no-
3796;0;si-
3797;12;no-
3798;12;no-
3799;12;no-
3800;0;si-
3801;0;si-
3802;11;no-
3803;15;no-
3804;12;no-
3805;0;si-
3806;11;no-
3807;0;si-
3808;0;si-
3809;0;si-
3810;11;no-
3811;11;no-
3812;15;no-
3813;11;no-
3814;11;no-
3815;11;no-
3816;15;no-
3817;11;no-
3818;11;no-
3819;11;no-
3820;12;no-
3821;11;no-
3822;11;no-
3823;11;no-
3824;11;no-
3825;0;si-
3826;0;si-
3827;11;no-
3828;11;no-
3829;0;si-
3830;11;no-
3831;11;no-
3832;0;si-
3833;14;no-
3834;0;si-
3835;12;no-
3836;11;no-
3837;0;si-
3838;0;si-
3839;0;si-
3840;12;no-
3841;11;no-
3842;12;no-
3843;12;no-
3844;14;no-
3845;12;no-
3846;0;si-
3847;11;no-
3848;12;no-
3849;0;si-
3850;11;no-
3851;11;no-
3852;0;si-
3853;12;no-
3854;11;no-
3855;13;no-
3856;13;no-
3857;11;no-
3858;0;si-
3859;0;si-
3860;0;si-
3861;14;no-
3862;12;no-
3863;0;si-
3864;11;no-
3865;12;no-
3866;13;no-
3867;0;si-
3868;0;si-
3869;0;si-
3870;0;si-
3871;12;no-
3872;0;si-
3873;0;si-
3874;0;si-
3875;13;no-
3876;13;no-
3877;0;si-
3878;0;si-
3879;13;no-
3880;12;no-
3881;11;no-
3882;11;no-
3883;12;no-
3884;11;no-
3885;11;no-
3886;13;no-
3887;0;si-
3888;11;no-
3889;11;no-
3890;0;si-
3891;0;si-
3892;0;si-
3893;0;si-
3894;11;no-
3895;0;si-
3896;0;si-
3897;15;no-
3898;13;no-
3899;16;no-
3900;0;si-
3901;12;no-
3902;0;si-
3903;12;no-
3904;11;no-
3905;0;si-
3906;11;no-
3907;11;no-
3908;11;no-
3909;11;no-
3910;11;no-
3911;11;no-
3912;0;si-
3913;11;no-
3914;12;no-
3915;12;no-
3916;11;no-
3917;11;no-
3918;14;no-
3919;11;no-
3920;0;si-
3921;0;si-
3922;14;no-
3923;0;si-
3924;13;no-
3925;12;no-
3926;0;si-
3927;13;no-
3928;0;si-
3929;14;no-
3930;13;no-
3931;0;si-
3932;11;no-
3933;11;no-
3934;0;si-
3935;14;no-
3936;11;no-
3937;12;no-
3938;12;no-
3939;0;si-
3940;13;no-
3941;12;no-
3942;12;no-
3943;0;si-
3944;12;no-
3945;13;no-
3946;10;no-
3947;0;si-
3948;11;no-
3949;0;si-
3950;0;si-
3951;13;no-
3952;11;no-
3953;10;no-
3954;11;no-
3955;11;no-
3956;12;no-
3957;11;no-
3958;11;no-
3959;10;no-
3960;0;si-
3961;13;no-
3962;14;no-
3963;13;no-
3964;13;no-
3965;0;si-
3966;11;no-
3967;15;no-
3968;11;no-
3969;13;no-
3970;12;no-
3971;0;si-
3972;0;si-
3973;15;no-
3974;11;no-
3975;11;no-
3976;0;si-
3977;0;si-
3978;11;no-
3979;11;no-
3980;11;no-
3981;11;no-
3982;11;no-
3983;12;no-
3984;11;no-
3985;11;no-
3986;10;no-
3987;12;no-
3988;11;no-
3989;11;no-
3990;0;si-
3991;13;no-
3992;0;si-
3993;13;no-
3994;11;no-
3995;11;no-
3996;12;no-
3997;12;no-
3998;12;no-
3999;12;no-
4000;14;no-
4001;0;si-
4002;0;si-
4003;0;si-
4004;12;no-
4005;0;si-
4006;0;si-
4007;11;no-
4008;11;no-
4009;0;si-
4010;11;no-
4011;0;si-
4012;11;no-
4013;13;no-
4014;0;si-
4015;11;no-
4016;11;no-
4017;0;si-
4018;11;no-
4019;12;no-
4020;0;si-
4021;13;no-
4022;0;si-
4023;0;si-
4024;0;si-
4025;0;si-
4026;11;no-
4027;11;no-
4028;12;no-
4029;0;si-
4030;13;no-
4031;11;no-
4032;13;no-
4033;14;no-
4034;12;no-
4035;0;si-
4036;11;no-
4037;11;no-
4038;10;no-
4039;0;si-
4040;11;no-
4041;10;no-
4042;0;si-
4043;10;no-
4044;11;no-
4045;13;no-
4046;0;si-
4047;11;no-
4048;12;no-
4049;11;no-
4050;0;si-
4051;14;no-
4052;0;si-
4053;0;si-
4054;12;no-
4055;10;no-
4056;11;no-
4057;0;si-
4058;13;no-
4059;11;no-
4060;11;no-
4061;0;si-
4062;10;no-
4063;11;no-
4064;13;no-
4065;0;si-
4066;12;no-
4067;10;no-
4068;11;no-
4069;11;no-
4070;12;no-
4071;12;no-
4072;0;si-
4073;11;no-
4074;0;si-
4075;12;no-
4076;11;no-
4077;0;si-
4078;11;no-
4079;0;si-
4080;12;no-
4081;0;si-
4082;11;no-
4083;0;si-
4084;12;no-
4085;0;si-
4086;11;no-
4087;11;no-
4088;12;no-
4089;11;no-
4090;10;no-
4091;11;no-
4092;10;no-
4093;0;si-
4094;14;no-
4095;12;no-
4096;12;no-
4097;0;si-
4098;11;no-
4099;10;no-
4100;11;no-
4101;0;si-
4102;10;no-
4103;11;no-
4104;10;no-
4105;15;no-
4106;12;no-
4107;13;no-
4108;0;si-
4109;0;si-
4110;0;si-
4111;11;no-
4112;12;no-
4113;12;no-
4114;13;no-
4115;11;no-
4116;11;no-
4117;0;si-
4118;12;no-
4119;12;no-
4120;12;no-
4121;13;no-
4122;10;no-
4123;0;si-
4124;0;si-
4125;11;no-
4126;10;no-
4127;11;no-
4128;10;no-
4129;0;si-
4130;10;no-
4131;10;no-
4132;10;no-
4133;0;si-
4134;0;si-
4135;0;si-
4136;10;no-
4137;10;no-
4138;10;no-
4139;11;no-
4140;12;no-
4141;11;no-
4142;0;si-
4143;11;no-
4144;12;no-
4145;11;no-
4146;0;si-
4147;11;no-
4148;14;no-
4149;12;no-
4150;0;si-
4151;15;no-
4152;0;si-
4153;12;no-
4154;0;si-
4155;0;si-
4156;11;no-
4157;10;no-
4158;0;si-
4159;0;si-
4160;11;no-
4161;13;no-
4162;0;si-
4163;14;no-
4164;0;si-
4165;0;si-
4166;0;si-
4167;0;si-
4168;14;no-
4169;12;no-
4170;12;no-
4171;13;no-
4172;12;no-
4173;0;si-
4174;12;no-
4175;0;si-
4176;12;no-
4177;12;no-
4178;12;no-
4179;12;no-
4180;0;si-
4181;12;no-
4182;12;no-
4183;11;no-
4184;12;no-
4185;14;no-
4186;0;si-
4187;0;si-
4188;12;no-
4189;0;si-
4190;0;si-
4191;11;no-
4192;11;no-
4193;11;no-
4194;12;no-
4195;13;no-
4196;13;no-
4197;0;si-
4198;12;no-
4199;12;no-
4200;10;no-
4201;11;no-
4202;10;no-
4203;0;si-
4204;0;si-
4205;0;si-
4206;11;no-
4207;10;no-
4208;0;si-
4209;12;no-
4210;12;no-
4211;0;si-
4212;13;no-
4213;0;si-
4214;11;no-
4215;11;no-
4216;10;no-
4217;11;no-
4218;0;si-
4219;0;si-
4220;10;no-
4221;0;si-
4222;13;no-
4223;12;no-
4224;11;no-
4225;0;si-
4226;13;no-
4227;12;no-
4228;12;no-
4229;0;si-
4230;13;no-
4231;11;no-
4232;11;no-
4233;11;no-
4234;0;si-
4235;12;no-
4236;14;no-
4237;12;no-
4238;11;no-
4239;13;no-
4240;0;si-
4241;10;no-
4242;0;si-
4243;11;no-
4244;0;si-
4245;13;no-
4246;11;no-
4247;0;si-
4248;0;si-
4249;10;no-
4250;0;si-
4251;11;no-
4252;10;no-
4253;0;si-
4254;0;si-
4255;0;si-
4256;0;si-
4257;0;si-
4258;10;no-
4259;11;no-
4260;10;no-
4261;10;no-
4262;11;no-
4263;13;no-
4264;12;no-
4265;0;si-
4266;10;no-
4267;0;si-
4268;11;no-
4269;10;no-
4270;10;no-
4271;11;no-
4272;0;si-
4273;10;no-
4274;0;si-
4275;0;si-
4276;10;no-
4277;10;no-
4278;1;si-
4279;10;no-
4280;10;no-
4281;10;no-
4282;0;si-
4283;0;si-
4284;10;no-
4285;11;no-
4286;11;no-
4287;11;no-
4288;0;si-
4289;0;si-
4290;0;si-
4291;14;no-
4292;11;no-
4293;0;si-
4294;11;no-
4295;10;no-
4296;0;si-
4297;10;no-
4298;10;no-
4299;11;no-
4300;10;no-
4301;0;si-
4302;11;no-
4303;11;no-
4304;12;no-
4305;0;si-
4306;11;no-
4307;0;si-
4308;10;no-
4309;14;no-
4310;10;no-
4311;0;si-
4312;12;no-
4313;0;si-
4314;0;si-
4315;0;si-
4316;0;si-
4317;12;no-
4318;0;si-
4319;0;si-
4320;11;no-
4321;12;no-
4322;14;no-
4323;0;si-
4324;10;no-
4325;10;no-
4326;11;no-
4327;13;no-
4328;11;no-
4329;12;no-
4330;0;si-
4331;0;si-
4332;0;si-
4333;12;no-
4334;12;no-
4335;11;no-
4336;0;si-
4337;11;no-
4338;13;no-
4339;12;no-
4340;13;no-
4341;12;no-
4342;10;no-
4343;0;si-
4344;10;no-
4345;12;no-
4346;13;no-
4347;0;si-
4348;0;si-
4349;14;no-
4350;0;si-
4351;11;no-
4352;10;no-
4353;0;si-
4354;0;si-
4355;0;si-
4356;10;no-
4357;11;no-
4358;10;no-
4359;0;si-
4360;0;si-
4361;11;no-
4362;10;no-
4363;10;no-
4364;10;no-
4365;12;no-
4366;11;no-
4367;0;si-
4368;0;si-
4369;0;si-
4370;0;si-
4371;10;no-
4372;0;si-
4373;11;no-
4374;0;si-
4375;0;si-
4376;11;no-
4377;12;no-
4378;0;si-
4379;13;no-
4380;11;no-
4381;0;si-
4382;11;no-
4383;13;no-
4384;11;no-
4385;13;no-
4386;12;no-
4387;10;no-
4388;10;no-
4389;0;si-
4390;10;no-
4391;10;no-
4392;0;si-
4393;11;no-
4394;11;no-
4395;0;si-
4396;10;no-
4397;10;no-
4398;10;no-
4399;10;no-
4400;0;si-
4401;0;si-
4402;0;si-
4403;0;si-
4404;11;no-
4405;11;no-
4406;0;si-
4407;0;si-
4408;11;no-
4409;0;si-
4410;0;si-
4411;0;si-
4412;0;si-
4413;12;no-
4414;11;no-
4415;12;no-
4416;12;no-
4417;0;si-
4418;0;si-
4419;0;si-
4420;11;no-
4421;12;no-
4422;13;no-
4423;11;no-
4424;13;no-
4425;12;no-
4426;11;no-
4427;13;no-
4428;13;no-
4429;0;si-
4430;13;no-
4431;0;si-
4432;13;no-
4433;12;no-
4434;12;no-
4435;11;no-
4436;0;si-
4437;12;no-
4438;12;no-
4439;14;no-
4440;11;no-
4441;0;si-
4442;12;no-
4443;12;no-
4444;12;no-
4445;14;no-
4446;14;no-
4447;0;si-
4448;12;no-
4449;0;si-
4450;11;no-
4451;11;no-
4452;10;no-
4453;14;no-
4454;12;no-
4455;11;no-
4456;10;no-
4457;15;no-
4458;11;no-
4459;11;no-
4460;9;no-
4461;0;si-
4462;12;no-
4463;0;si-
4464;11;no-
4465;10;no-
4466;12;no-
4467;0;si-
4468;0;si-
4469;14;no-
4470;12;no-
4471;14;no-
4472;13;no-
4473;12;no-
4474;11;no-
4475;11;no-
4476;11;no-
4477;10;no-
4478;11;no-
4479;0;si-
4480;11;no-
4481;9;no-
4482;0;si-
4483;10;no-
4484;0;si-
4485;10;no-
4486;10;no-
4487;0;si-
4488;10;no-
4489;11;no-
4490;13;no-
4491;10;no-
4492;0;si-
4493;10;no-
4494;0;si-
4495;0;si-
4496;10;no-
4497;0;si-
4498;13;no-
4499;0;si-
4500;0;si-
4501;10;no-
4502;11;no-
4503;12;no-
4504;13;no-
4505;10;no-
4506;0;si-
4507;14;no-
4508;12;no-
4509;0;si-
4510;0;si-
4511;12;no-
4512;0;si-
4513;0;si-
4514;10;no-
4515;10;no-
4516;0;si-
4517;10;no-
4518;13;no-
4519;10;no-
4520;13;no-
4521;0;si-
4522;10;no-
4523;10;no-
4524;10;no-
4525;10;no-
4526;11;no-
4527;12;no-
4528;11;no-
4529;11;no-
4530;0;si-
4531;0;si-
4532;11;no-
4533;11;no-
4534;10;no-
4535;11;no-
4536;0;si-
4537;11;no-
4538;0;si-
4539;12;no-
4540;11;no-
4541;13;no-
4542;11;no-
4543;0;si-
4544;0;si-
4545;10;no-
4546;0;si-
4547;0;si-
4548;12;no-
4549;0;si-
4550;11;no-
4551;0;si-
4552;11;no-
4553;0;si-
4554;0;si-
4555;11;no-
4556;0;si-
4557;13;no-
4558;0;si-
4559;0;si-
4560;10;no-
4561;12;no-
4562;12;no-
4563;14;no-
4564;13;no-
4565;12;no-
4566;11;no-
4567;10;no-
4568;10;no-
4569;12;no-
4570;12;no-
4571;10;no-
4572;10;no-
4573;10;no-
4574;14;no-
4575;11;no-
4576;9;no-
4577;10;no-
4578;12;no-
4579;11;no-
4580;10;no-
4581;12;no-
4582;11;no-
4583;10;no-
4584;10;no-
4585;10;no-
4586;0;si-
4587;12;no-
4588;11;no-
4589;0;si-
4590;0;si-
4591;0;si-
4592;12;no-
4593;12;no-
4594;13;no-
4595;10;no-
4596;15;no-
4597;11;no-
4598;0;si-
4599;12;no-
4600;12;no-
4601;0;si-
4602;0;si-
4603;11;no-
4604;10;no-
4605;0;si-
4606;9;no-
4607;10;no-
4608;10;no-
4609;0;si-
4610;10;no-
4611;0;si-
4612;0;si-
4613;10;no-
4614;10;no-
4615;0;si-
4616;0;si-
4617;10;no-
4618;10;no-
4619;10;no-
4620;10;no-
4621;14;no-
4622;12;no-
4623;0;si-
4624;10;no-
4625;0;si-
4626;0;si-
4627;10;no-
4628;12;no-
4629;10;no-
4630;9;no-
4631;0;si-
4632;13;no-
4633;10;no-
4634;10;no-
4635;12;no-
4636;0;si-
4637;13;no-
4638;13;no-
4639;12;no-
4640;0;si-
4641;13;no-
4642;10;no-
4643;0;si-
4644;10;no-
4645;0;si-
4646;10;no-
4647;9;no-
4648;10;no-
4649;10;no-
4650;12;no-
4651;11;no-
4652;9;no-
4653;0;si-
4654;0;si-
4655;10;no-
4656;10;no-
4657;9;no-
4658;10;no-
4659;0;si-
4660;9;no-
4661;9;no-
4662;10;no-
4663;12;no-
4664;10;no-
4665;10;no-
4666;10;no-
4667;11;no-
4668;0;si-
4669;0;si-
4670;0;si-
4671;10;no-
4672;0;si-
4673;0;si-
4674;11;no-
4675;10;no-
4676;10;no-
4677;10;no-
4678;10;no-
4679;0;si-
4680;9;no-
4681;13;no-
4682;11;no-
4683;10;no-
4684;11;no-
4685;11;no-
4686;11;no-
4687;0;si-
4688;14;no-
4689;10;no-
4690;10;no-
4691;10;no-
4692;11;no-
4693;0;si-
4694;10;no-
4695;9;no-
4696;15;no-
4697;11;no-
4698;10;no-
4699;10;no-
4700;10;no-
4701;13;no-
4702;10;no-
4703;10;no-
4704;13;no-
4705;10;no-
4706;0;si-
4707;13;no-
4708;11;no-
4709;10;no-
4710;13;no-
4711;11;no-
4712;10;no-
4713;0;si-
4714;10;no-
4715;0;si-
4716;10;no-
4717;0;si-
4718;9;no-
4719;10;no-
4720;11;no-
4721;11;no-
4722;0;si-
4723;11;no-
4724;10;no-
4725;0;si-
4726;12;no-
4727;13;no-
4728;14;no-
4729;12;no-
4730;11;no-
4731;12;no-
4732;11;no-
4733;10;no-
4734;0;si-
4735;11;no-
4736;11;no-
4737;11;no-
4738;11;no-
4739;11;no-
4740;11;no-
4741;0;si-
4742;0;si-
4743;12;no-
4744;0;si-
4745;0;si-
4746;11;no-
4747;12;no-
4748;11;no-
4749;11;no-
4750;12;no-
4751;11;no-
4752;11;no-
4753;12;no-
4754;12;no-
4755;11;no-
4756;0;si-
4757;12;no-
4758;11;no-
4759;0;si-
4760;11;no-
4761;11;no-
4762;11;no-
4763;12;no-
4764;11;no-
4765;12;no-
4766;0;si-
4767;0;si-
4768;10;no-
4769;12;no-
4770;0;si-
4771;0;si-
4772;12;no-
4773;10;no-
4774;10;no-
4775;10;no-
4776;10;no-
4777;0;si-
4778;10;no-
4779;10;no-
4780;10;no-
4781;12;no-
4782;11;no-
4783;10;no-
4784;10;no-
4785;0;si-
4786;0;si-
4787;13;no-
4788;10;no-
4789;11;no-
4790;10;no-
4791;0;si-
4792;0;si-
4793;10;no-
4794;0;si-
4795;0;si-
4796;0;si-
4797;9;no-
4798;13;no-
4799;10;no-
4800;0;si-
4801;0;si-
4802;13;no-
4803;10;no-
4804;0;si-
4805;0;si-
4806;9;no-
4807;10;no-
4808;10;no-
4809;11;no-
4810;0;si-
4811;10;no-
4812;10;no-
4813;11;no-
4814;10;no-
4815;11;no-
4816;11;no-
4817;11;no-
4818;11;no-
4819;11;no-
4820;11;no-
4821;11;no-
4822;0;si-
4823;11;no-
4824;0;si-
4825;10;no-
4826;11;no-
4827;11;no-
4828;11;no-
4829;11;no-
4830;11;no-
4831;0;si-
4832;0;si-
4833;11;no-
4834;11;no-
4835;12;no-
4836;11;no-
4837;11;no-
4838;0;si-
4839;11;no-
4840;11;no-
4841;11;no-
4842;11;no-
4843;11;no-
4844;0;si-
4845;11;no-
4846;0;si-
4847;11;no-
4848;13;no-
4849;11;no-
4850;11;no-
4851;0;si-
4852;9;no-
4853;12;no-
4854;12;no-
4855;12;no-
4856;0;si-
4857;10;no-
4858;9;no-
4859;12;no-
4860;11;no-
4861;0;si-
4862;9;no-
4863;0;si-
4864;11;no-
4865;10;no-
4866;10;no-
4867;11;no-
4868;0;si-
4869;10;no-
4870;10;no-
4871;0;si-
4872;10;no-
4873;10;no-
4874;9;no-
4875;10;no-
4876;9;no-
4877;11;no-
4878;11;no-
4879;10;no-
4880;0;si-
4881;0;si-
4882;0;si-
4883;10;no-
4884;11;no-
4885;10;no-
4886;0;si-
4887;11;no-
4888;10;no-
4889;11;no-
4890;10;no-
4891;0;si-
4892;0;si-
4893;0;si-
4894;9;no-
4895;9;no-
4896;0;si-
4897;10;no-
4898;9;no-
4899;12;no-
4900;11;no-
4901;11;no-
4902;0;si-
4903;0;si-
4904;0;si-
4905;0;si-
4906;11;no-
4907;11;no-
4908;10;no-
4909;11;no-
4910;11;no-
4911;9;no-
4912;0;si-
4913;0;si-
4914;11;no-
4915;9;no-
4916;11;no-
4917;13;no-
4918;0;si-
4919;10;no-
4920;11;no-
4921;11;no-
4922;0;si-
4923;11;no-
4924;11;no-
4925;10;no-
4926;10;no-
4927;10;no-
4928;0;si-
4929;9;no-
4930;11;no-
4931;10;no-
4932;10;no-
4933;10;no-
4934;9;no-
4935;10;no-
4936;10;no-
4937;12;no-
4938;10;no-
4939;9;no-
4940;9;no-
4941;12;no-
4942;10;no-
4943;10;no-
4944;9;no-
4945;0;si-
4946;0;si-
4947;9;no-
4948;9;no-
4949;0;si-
4950;12;no-
4951;10;no-
4952;0;si-
4953;9;no-
4954;0;si-
4955;0;si-
4956;9;no-
4957;0;si-
4958;10;no-
4959;12;no-
4960;12;no-
4961;10;no-
4962;0;si-
4963;9;no-
4964;12;no-
4965;11;no-
4966;0;si-
4967;0;si-
4968;9;no-
4969;10;no-
4970;9;no-
4971;11;no-
4972;13;no-
4973;11;no-
4974;9;no-
4975;9;no-
4976;0;si-
4977;0;si-
4978;11;no-
4979;0;si-
4980;11;no-
4981;9;no-
4982;0;si-
4983;10;no-
4984;9;no-
4985;12;no-
4986;11;no-
4987;0;si-
4988;9;no-
4989;9;no-
4990;10;no-
4991;0;si-
4992;10;no-
4993;9;no-
4994;9;no-
4995;0;si-
4996;10;no-
4997;9;no-
4998;9;no-
4999;9;no-
5000;0;si-
5001;9;no-
5002;10;no-
5003;10;no-
5004;13;no-
5005;10;no-
5006;0;si-
5007;9;no-
5008;9;no-
5009;0;si-
5010;10;no-
5011;0;si-
5012;13;no-
5013;9;no-
5014;0;si-
5015;9;no-
5016;10;no-
5017;9;no-
5018;0;si-
5019;9;no-
5020;12;no-
5021;0;si-
5022;10;no-
5023;0;si-
5024;10;no-
5025;0;si-
5026;0;si-
5027;0;si-
5028;9;no-
5029;10;no-
5030;0;si-
5031;10;no-
5032;9;no-
5033;9;no-
5034;0;si-
5035;0;si-
5036;0;si-
5037;9;no-
5038;0;si-
5039;10;no-
5040;10;no-
5041;9;no-
5042;9;no-
5043;11;no-
5044;9;no-
5045;9;no-
5046;12;no-
5047;10;no-
5048;0;si-
5049;9;no-
5050;10;no-
5051;9;no-
5052;0;si-
5053;10;no-
5054;9;no-
5055;0;si-
5056;13;no-
5057;0;si-
5058;9;no-
5059;10;no-
5060;9;no-
5061;0;si-
5062;0;si-
5063;0;si-
5064;13;no-
5065;11;no-
5066;10;no-
5067;0;si-
5068;0;si-
5069;10;no-
5070;12;no-
5071;10;no-
5072;0;si-
5073;10;no-
5074;11;no-
5075;10;no-
5076;9;no-
5077;0;si-
5078;9;no-
5079;0;si-
5080;0;si-
5081;0;si-
5082;9;no-
5083;11;no-
5084;11;no-
5085;11;no-
5086;10;no-
5087;0;si-
5088;0;si-
5089;11;no-
5090;10;no-
5091;10;no-
5092;11;no-
5093;10;no-
5094;0;si-
5095;0;si-
5096;11;no-
5097;12;no-
5098;9;no-
5099;0;si-
5100;9;no-
5101;0;si-
5102;12;no-
5103;10;no-
5104;0;si-
5105;0;si-
5106;0;si-
5107;9;no-
5108;9;no-
5109;9;no-
5110;9;no-
5111;9;no-
5112;0;si-
5113;0;si-
5114;12;no-
5115;0;si-
5116;0;si-
5117;9;no-
5118;12;no-
5119;10;no-
5120;9;no-
5121;0;si-
5122;9;no-
5123;8;no-
5124;0;si-
5125;11;no-
5126;0;si-
5127;0;si-
5128;11;no-
5129;9;no-
5130;9;no-
5131;12;no-
5132;9;no-
5133;8;no-
5134;9;no-
5135;11;no-
5136;11;no-
5137;10;no-
5138;0;si-
5139;0;si-
5140;10;no-
5141;10;no-
5142;10;no-
5143;11;no-
5144;11;no-
5145;0;si-
5146;0;si-
5147;0;si-
5148;9;no-
5149;0;si-
5150;0;si-
5151;9;no-
5152;12;no-
5153;0;si-
5154;0;si-
5155;9;no-
5156;9;no-
5157;9;no-
5158;10;no-
5159;0;si-
5160;9;no-
5161;9;no-
5162;9;no-
5163;0;si-
5164;9;no-
5165;9;no-
5166;9;no-
5167;9;no-
5168;9;no-
5169;0;si-
5170;9;no-
5171;9;no-
5172;9;no-
5173;9;no-
5174;9;no-
5175;9;no-
5176;0;si-
5177;0;si-
5178;12;no-
5179;10;no-
5180;9;no-
5181;9;no-
5182;10;no-
5183;9;no-
5184;0;si-
5185;9;no-
5186;9;no-
5187;9;no-
5188;10;no-
5189;0;si-
5190;10;no-
5191;9;no-
5192;0;si-
5193;9;no-
5194;12;no-
5195;0;si-
5196;0;si-
5197;9;no-
5198;9;no-
5199;9;no-
5200;0;si-
5201;8;no-
5202;9;no-
5203;12;no-
5204;0;si-
5205;0;si-
5206;10;no-
5207;9;no-
5208;0;si-
5209;10;no-
5210;0;si-
5211;9;no-
5212;9;no-
5213;12;no-
5214;9;no-
5215;0;si-
5216;9;no-
5217;0;si-
5218;9;no-
5219;0;si-
5220;13;no-
5221;9;no-
5222;0;si-
5223;9;no-
5224;9;no-
5225;0;si-
5226;0;si-
5227;9;no-
5228;9;no-
5229;8;no-
5230;0;si-
5231;0;si-
5232;9;no-
5233;9;no-
5234;0;si-
5235;10;no-
5236;10;no-
5237;10;no-
5238;9;no-
5239;10;no-
5240;11;no-
5241;10;no-
5242;0;si-
5243;8;no-
5244;11;no-
5245;12;no-
5246;9;no-
5247;9;no-
5248;8;no-
5249;9;no-
5250;0;si-
5251;8;no-
5252;9;no-
5253;8;no-
5254;9;no-
5255;12;no-
5256;8;no-
5257;0;si-
5258;0;si-
5259;8;no-
5260;0;si-
5261;0;si-
5262;9;no-
5263;10;no-
5264;11;no-
5265;0;si-
5266;0;si-
5267;0;si-
5268;0;si-
5269;9;no-
5270;8;no-
5271;9;no-
5272;8;no-
5273;10;no-
5274;11;no-
5275;0;si-
5276;0;si-
5277;9;no-
5278;0;si-
5279;8;no-
5280;9;no-
5281;0;si-
5282;8;no-
5283;9;no-
5284;10;no-
5285;10;no-
5286;12;no-
5287;9;no-
5288;11;no-
5289;0;si-
5290;0;si-
5291;10;no-
5292;9;no-
5293;8;no-
5294;0;si-
5295;8;no-
5296;8;no-
5297;9;no-
5298;8;no-
5299;0;si-
5300;8;no-
5301;0;si-
5302;9;no-
5303;0;si-
5304;8;no-
5305;0;si-
5306;9;no-
5307;8;no-
5308;0;si-
5309;12;no-
5310;8;no-
5311;9;no-
5312;0;si-
5313;8;no-
5314;0;si-
5315;0;si-
5316;0;si-
5317;0;si-
5318;9;no-
5319;0;si-
5320;9;no-
5321;8;no-
5322;9;no-
5323;8;no-
5324;0;si-
5325;11;no-
5326;12;no-
5327;8;no-
5328;0;si-
5329;0;si-
5330;0;si-
5331;8;no-
5332;8;no-
5333;9;no-
5334;11;no-
5335;9;no-
5336;0;si-
5337;9;no-
5338;0;si-
5339;0;si-
